,ts2vec,takens_one_BC_2,takens_one_PL_2,transformer_embds_sum_23,transformer_embds3,transformer_embds2,takens_mult_PI_0_sigma=0.0005,takens_mult_PL_2,takens_one_BC_1,table_finance_features,takens_mult_PI_1_sigma=0.0005,signal2vec_embds,autoencoder_mlp,takens_mult_PL_1,tsfresh,takens_one_BC_0,pca,takens_one_PI_0_sigma=0.0005,autoencoder_conv,takens_mult_BC_0,takens_one_PI_2_sigma=0.0005,takens_one_PI_1_sigma=0.0005,takens_mult_PI_2_sigma=0.0005,umap,fastica,transformer_embds1,takens_mult_BC_2,takens_one_PL_1,autoencoder_lstm,transformer_embds_sum_all,tnse,takens_mult_BC_1,tsclust_MSTcorr,tsclust_KShape,sectors
2020-07-16,-0.004912494541034657,0.0025092908248654996,0.00430077441035126,0.004487811313346539,0.00629268887682004,0.0018703979807810497,-0.0014030758421655098,-0.0022637390258592105,0.004628184529320871,0.0024143199813699496,0.004715356163813449,-0.002153127014590007,-0.0051291355083592565,0.0038346304465240104,0.006947886090277222,-0.003052374127501582,-0.0021874754505737575,-0.003809194629389674,0.00200566648897713,0.0011712437063747798,-0.00199779728356456,0.00378872822831036,0.00318520772543865,-0.0021895781211156047,-0.0021874754505737575,-0.00349654490761574,-0.006549471190280827,-0.0007459198457867502,-0.002590728157787362,-0.0013636715280615937,0.003540363903710063,-0.002105111338457232,-0.00963462220925693,-0.010294879360235066,-0.008076878879449485
2020-07-17,0.009572253305818134,0.01448559182584257,0.00561350723583852,0.010541710771326398,0.0077875185365582095,0.00650961711916763,0.017699793561131587,0.00917979524103019,0.01821801651966183,0.012154326720849378,0.00685870898506525,-0.0061000885042428775,0.014284405481533473,0.00976659794875867,0.010090456250315648,0.007206859072134013,0.010539784515987905,0.007332102615177522,0.004386994611825559,0.01189696428513546,0.01812351208049083,0.018272010952148622,0.00959362453283579,-0.003971526081041744,0.010539784515987905,0.00957918539254965,-0.00046714685811147976,0.012804834315192038,6.223284401206137e-05,-0.003813711371913225,0.007488848624095807,0.012779264381027954,0.018967649297739145,-0.011361664311236627,0.0029818829107858408
2020-07-20,0.006505807834728277,0.0021869770854501093,0.0077848340680202795,-0.00678742951075254,-0.0027686972228274202,0.0059344629839254304,-0.01516807957984947,-0.010430760218535201,-0.00871389680768886,-0.016319965866433864,-0.01717104315825243,-0.005458991731369597,-0.00829844057529912,-0.008092610108073791,-0.006938664536782605,-0.011890948980887106,0.027525394729943517,-0.013396718662251509,-0.0004453528793666405,0.00600370354113511,-0.015024028932859949,-0.01221628983380181,0.005643577352038179,-0.007762827348688947,0.027525394729943517,-0.006009839480250979,-0.01152382216509484,-0.009253250741889329,-0.007226680165799111,-0.007757782692800381,-0.016797344536009534,-0.007059192908436569,0.004040978279375463,-0.009288276532971436,-0.00852991997371944
2020-07-21,0.009363524815561157,0.0015780941247189797,0.006691993407204109,0.01485832872673637,0.008765562463764,0.00590480702192927,0.0077034021460669,0.008390089418289871,0.01212076822754533,0.010063894440779507,-0.0012588333359823496,0.01806338738639724,0.013728342986246624,0.010690846680205661,0.027142117567141244,0.007216048445319973,0.001923469869487983,0.008667871623465506,0.02448276650491058,0.009814680020890379,0.00632932672862389,0.010237646839934288,0.01133451914693611,0.016974200237914447,0.001923469869487983,0.00416184756496251,0.007593410116748721,0.01607058845385518,0.01005046877815895,0.01671917003505723,0.01437312312384076,0.007871063822825031,-0.00022059103944482026,0.004690012320474531,0.009843977143977842
2020-07-22,0.003292252693865113,-0.002758323317130621,0.00269922593237855,0.01032626251507135,0.005486177631820169,0.0074394679777466995,0.01306686234005541,0.012630021719903121,0.01231172582078754,0.007405907588049852,0.0202335911484462,-0.0003590457319761002,0.014315597620673425,0.011239176708035922,0.00381339951459904,0.00712091902340627,0.008345461385200125,0.006852674274051583,0.01892769451340338,0.00703230047672358,0.006161765244520379,0.01422399106540473,0.01316353334304389,0.0008466503717877053,0.008345461385200125,0.00660077004856266,0.0020149024680630105,0.014770194758418669,0.006677978871205602,0.0009790058576781384,0.0051726857355700135,0.009239328829789594,0.015520014709246532,0.004521524722424036,0.00565190590010011
2020-07-23,0.001795514685495934,-0.01116968134966955,-0.0065834860697363915,0.03200299998656409,0.01611480081136948,-0.00245967907476033,-0.00188418869780044,0.00825119804843654,0.00465129227698818,0.011346970021369591,-0.005281330128329141,-0.0046182486042887615,0.00786723482063913,0.003305834713570581,0.013681686813735763,0.0006691273592045496,0.0037390341864092236,0.0035031065264246528,0.006789808964643989,0.02585294805377119,0.0008059964737802598,0.00239848753662104,-0.0020657362028805885,-0.003636226249693267,0.0037390341864092236,-0.00393889198169213,-0.0058791445472135525,0.02136759507225675,0.008697290766639495,-0.007172751947411353,0.021089913787717726,0.004574293595841199,-0.009661198866316972,-0.008153129610293736,-0.008492626268080266
2020-07-24,-0.006512093289024546,-0.005976519720128479,-0.01767221389654778,-0.0050498494820115794,-0.00494242079613943,-0.00629523568777003,-0.013278199720332558,-0.00818915199296725,-0.013341525865038029,-0.005091087731657505,-0.006702932613455569,-0.0034409017840704367,-0.004588171356260765,-0.015278803552358852,-0.008220845603244343,-0.007592088889996325,-0.012413792819144046,-0.008634601202674577,-0.018386173901661695,-0.00478785497387143,-0.01133452484659916,-0.00986607565495076,-0.010009855265435231,-0.006798041477946097,-0.012413792819144046,-0.0084365228206771,-0.005389220427992594,-0.00889682446683263,-0.0030875129186165853,-0.0063282286948853584,-0.0064188847854656835,-0.005504102204710112,-0.011617989753739672,0.0021547175228912073,-0.0050078144796632425
2020-07-27,0.00865101014186187,0.011316592253446089,0.01781662998646495,0.00048181558359167067,0.0054971514850909,0.00630695526918271,-0.00195891695905531,-0.00403147434990935,0.0028328363010033256,0.0030406233245947488,-0.0015352458268076796,-0.0010751028131776106,0.015255816041246541,0.0051950699310625605,-0.0038011002252483963,0.004798191715656623,0.010899442014621754,0.00048130158116769893,0.00607617005625543,0.0043513368223861894,0.00458857315363655,-0.014381475022757079,0.0037374053606310798,-0.0012607546220417165,0.010899442014621754,0.0047441044111170404,0.0037945662346732393,-0.00028749921435207963,0.009630962507699348,-0.0022890503946243826,-0.0008378241446672522,0.008265666208725656,0.008748758151989063,-0.0013199466514832022,0.005012113816238482
2020-07-28,-0.0031189759258873286,-0.00622555352880415,-0.010699448515846489,-0.014010913132530438,-0.009059847704708418,-0.0033576206073360503,0.01710207865903166,0.00747635301104819,-0.01264093570145425,-0.0008320764296383329,0.011380926476103649,-0.002733337786705595,-0.021893145223441483,-0.018801207423620563,-0.01925128093974593,0.0137793780238205,-0.012382978654384582,0.016463846832331777,-0.02979130749854653,-0.0050150125140386,0.004528597152269359,-9.050396428572985e-05,-0.01756887800210166,0.006655169062421298,-0.012382978654384582,0.004740284816184281,0.008923349184011883,-0.023767001589675738,-0.007892630522069195,0.007273634324609132,-0.0040063748908290365,0.0017948328507330046,-0.00022995399625174145,-0.008509525568454657,0.0027248564354305765
2020-07-29,0.013680294312078178,0.030233446757958717,0.03599720922500779,0.02109329700106584,0.00871401328659299,0.010821027886981239,0.01578724559520777,0.026521748276478116,0.033237830910380774,0.011676662420370444,0.01451594213990547,0.012266138635320507,0.023659468064829436,0.024238342475977677,0.013689029421820376,0.003557792590282202,0.015096735620875153,0.008489670031954387,0.02893115917531685,0.01911352260862826,0.022086545299784613,0.005762434050861329,0.03927594244941213,0.010065580154765065,0.015096735620875153,0.01237501971108194,0.010899928965700433,0.02803384668850176,0.012095380171810647,0.010426454935155902,0.01731474967346247,0.012579737392130409,0.016970775691018222,0.01622644476412495,0.012497209998878222
2020-07-30,-0.011522573488968966,-0.00559838544596136,-0.00426612217350585,-0.012898075963425919,-0.010012703927822079,0.02619271118367057,-0.00676931098863152,-0.0033885473929705493,0.00087203095736082,-0.003350236803976646,-0.00660894068823296,-0.008838713889016726,-0.007173613737827207,-0.008898619656548052,-0.017754403064009747,-0.0008924326708547911,-0.004379958433197167,0.002496037199438703,-0.01773395635385184,-0.0034563641146992093,-0.009035278332055849,-0.00024374022784258952,-0.010296576925248088,-0.014147212802130518,-0.004379958433197167,-0.00700943213287858,-0.00928980150287463,-0.013649070474023299,-0.003346401320008664,-0.013263225267938222,-0.0034229953433533014,-0.0018342284627861645,0.0012309477627245305,-0.00998429465248795,-0.008017740854228194
2020-07-31,-0.0055577344779581825,-0.0009777975453807795,-0.006571716342104001,-0.0005955985634906499,0.0025743097510937305,0.0067583711762157495,0.00510798623283925,0.003620686736320011,0.00460841174384534,-0.006436943870948164,0.00553571022695254,0.004811212827762679,0.017275261118916457,-0.0023546016716134003,0.0058261592234539325,0.0009439337924974642,-0.0010559882776651052,0.003113084653980921,0.01798280359420076,0.00549831806890817,0.0015898738241065602,0.00587492252015041,0.0048878035384243195,0.0057869329310809995,-0.0010559882776651052,0.00773482491768143,0.007675538582900871,0.0004713506141682799,-0.010047976080197082,0.005085642846023435,-0.0008386921398186984,-0.0026755421302046716,0.008504643155076161,-0.000954918731064388,0.0052628903413269555
2020-08-03,0.002956267095414399,0.00822839247495644,0.0170678718418809,0.009290853507514157,0.010452571116041537,-0.00019227491404371928,0.002023489731849299,-0.0005024663851940298,-0.00595170595908775,0.006142860274458499,-0.0014805326509138182,0.006669169557470895,0.002692850218886878,0.00626152998359593,0.012700624803963733,0.0017366885223150516,0.0003287546577187602,-0.0031564107760980254,0.00482127833237981,-0.0001635418300808809,0.008594923481189419,-0.0025493786029491504,0.004214069862562278,-0.0017862200003163848,0.0003287546577187602,0.007299936052293557,0.0001555624482753045,0.002435756380346759,0.010992369309326903,-0.0012488624085059369,0.004306420899112989,0.0007854773681008308,0.0035930396416390107,-0.0039941825296064834,-0.004358885332051693
2020-08-04,0.009846118451208561,0.0070307127733689,-0.005254350234019579,0.014411428959533129,0.010003368172357379,0.0010646674477010802,0.01403417090551446,0.01583764357685138,0.0013986598368566998,0.008247301523679494,0.008318244744492723,0.01752902214033799,0.01523805888248207,0.00310167484883942,0.013043456160116124,0.01754964863643644,0.00327161527157136,0.014808787076838073,0.00642155130612666,-4.531976864691027e-05,0.007954349000531581,-0.0006556494895599504,0.00389939603689494,0.024609213224337477,0.00327161527157136,0.020747218883443892,0.017862156839057244,0.008559899062633011,0.0006370714455378414,0.025261902068746178,-0.006000766260302038,0.041274526887202734,0.0168058029628196,0.0033390145894187876,0.02705834541990573
2020-08-05,0.01771646247207213,-0.0019281172546021098,0.003274655736495769,0.006120808518523269,0.00502506311660007,-0.00352720887639179,-0.0034109196314938495,0.0064426166609976914,0.00649022740775964,0.008274322339291505,0.012121154304903289,0.015606667374502425,-0.005011470868915658,0.018570008366154224,0.0322891630484069,-0.005305629012229655,-0.02497010898984322,-0.0020711427868401436,0.01634340733304937,-0.00552502353655341,0.0004782854936128695,0.0004251429694825297,0.0114514043402796,-0.004467363284731451,-0.02497010898984322,0.0011118558598446002,-0.0046759268432803505,0.00907898158723078,0.006362508526663891,-0.004152180875714292,0.012210398804698985,0.0024483292763695288,-0.01409011387849027,0.016157124363680254,-0.003801583451270075
2020-08-06,-0.003402886580222777,0.009268769917750708,-0.00852473555064723,0.02557512075942833,0.024539767112579287,-0.00461110311326692,0.01928453192556469,-0.001888525548802709,0.018373756335608317,0.007457479552677655,0.0029715088256320682,0.003248464284919484,0.013198644674033186,0.030529391900236954,-0.004398554762748215,0.0023589666272109725,0.013992316385345259,-0.0008463651531649356,0.014749133216010398,0.00730421761202152,0.01928418229021654,0.00990041626128805,0.02272146024712564,-0.0005940342156984515,0.013992316385345259,0.0181555605399235,-0.0023498993247866376,0.03498794043828517,-0.000348372463233104,-0.0012108215158412954,0.005779753568392969,-0.003555469268314703,-0.01221521727389823,0.005911418502454542,0.0020309720161034643
2020-08-07,0.00020997184107589967,0.008026222972382908,0.00784253445015455,0.011128321395088969,0.0057502840468347,0.0012373175762244396,0.025644853147075444,0.015027900117608088,0.008235855078102528,0.015069928809817766,0.015130392106813832,0.010896186820451154,-0.00570131148697201,0.009394530314546042,0.006481861820327373,0.012052686269170769,-0.01191678026023131,0.016623950806642227,0.01588586229159939,0.005926066227785429,0.023178360263606767,0.017384846431626532,0.0192100134349163,0.011177645818509423,-0.01191678026023131,0.013121440449004769,0.009552180867239381,0.01283151920194185,0.00972190322398744,0.011030944541391995,0.015683110985762912,0.02228960819409877,0.007331839499100759,0.012611774067217973,0.0062731557148525295
2020-08-10,0.006894508221949255,0.00545082620223919,-0.0010065182029804205,0.01728967191588672,0.011695852970619,-0.00106916532926522,0.00950187757427887,0.012515129218328659,-0.004926041163952759,0.013440282882762413,0.007751032100472413,0.006763295925926784,0.011035277236951269,0.012250325190323172,0.029969132053166266,0.013661984642312799,-0.006473398921567959,0.008393554499012027,0.00366085855581948,0.0016834886188565705,0.01643647634145291,0.010260807513087621,0.01677655513820353,0.012729772347533197,-0.006473398921567959,0.01536777842431827,0.008820311953196998,0.013581212883034557,0.009776760661877434,0.012776575185283518,0.015549069084572398,0.019537656159714714,-0.0023250514237907203,0.003617448611194908,0.015574197383870024
2020-08-11,-0.008284321844651504,0.00102542020707551,-0.0028692468270182098,0.004502772523465589,0.0006482379865335492,-0.00841719160000484,0.0006360693437382891,-0.00696001689852219,0.00360636418304131,-0.0031015167505652795,0.0028468095626985874,-0.010222417418839457,-0.0008533806194326212,0.007169938780393479,0.014346327634359113,-0.008176933760388626,-0.007272567705967,-0.006437530098006693,-0.0155949400080514,-0.00608588409220609,0.004472025830609699,-0.005279211001086772,0.010543541234739127,-0.013017854245454598,-0.007272567705967,-0.0022395307717358206,-0.002508607082986769,0.011306533802939698,-0.005620683662633396,-0.013205363116256997,0.0031220217266356223,-0.02082176568013158,0.0018642929198248795,0.009183755639544391,-0.011404727042121216
2020-08-12,0.006999168392871532,0.01675570714614302,0.009755393607394079,0.005554387737647341,0.00862831222548993,0.00971817192665518,0.0018967611939157201,0.00854382130593665,0.00516955830976754,0.0036529965794773857,0.011421199950698334,0.009908962933424173,-0.0007836588836054428,0.011760787206645982,0.0003220743497499394,0.006067486934160081,0.00158652617350184,0.0055736429424719704,0.0076590643727338795,0.01404214156263588,0.002546035966950171,0.010952698331038593,-0.0005973181408987298,0.018823889570664873,0.00158652617350184,0.002695788334803,0.0002840766557102581,0.00497992013380588,0.00566945558448431,0.01854439392081359,0.005890104075841493,0.005919550918513767,0.006249249651587921,0.003734116426522437,0.015951889766054918
2020-08-13,0.00033697716878027494,-0.00815590035641205,-0.007084542652733329,-0.0026942855913032696,-0.0008725014149470302,-0.0012238455919012497,-0.00880902863097827,-0.0019991191670976397,-1.3805538678030114e-05,-0.003228987725629101,-0.014604631766404263,-0.010031408517425434,-0.002442534892727374,-0.00215637791078352,-0.004358203502971401,-0.0016135623213105836,0.005603247212863659,-0.006700949269715082,0.0021126447897027506,0.0024210454283391802,-0.0033091944427059397,-0.007559839894189591,-0.00397114204238361,-0.010053978929839839,0.005603247212863659,-0.0033359493898047097,-0.006859642522574951,-0.00047601439583139964,-0.0037152844711402823,-0.01063337158485013,-0.006874716451323797,-0.0011029271647672713,-0.00962259146747075,-0.007087723961111377,-0.007149123569130052
2020-08-14,-0.004391242160098452,-0.0034481177384210497,-0.0017530365263194393,-0.0011156949903432297,0.0004043208094153801,-0.00010266042126806998,0.0020178619310801506,0.00519842879084958,-0.00328913233028902,0.0006638792943447129,0.005955099646248316,0.0035157823094015394,-0.0010169008017270682,0.005836289805539961,0.008648329721793765,0.004410347978735733,-0.006356766130986709,0.0066676088113059515,0.00392153529194283,-0.00474324985612329,0.00333562567119362,4.117246966197968e-05,-0.0032568476680763193,0.006017420286815935,-0.006356766130986709,0.0048636159336354606,0.0033299704828449895,-0.00233278446736543,0.0002806285666859939,0.006021352316241383,0.004978590969672799,0.006421704049005414,-0.00175229712263181,-0.002126211913404435,0.004828100267610024
2020-08-17,-0.0016027419317240406,0.00147083060111342,0.00750321265711313,0.01727319831529861,0.01573621178846468,0.00540979130731203,0.01049504937713363,-0.0017911488607648294,0.0023610611807971405,0.0009057849762970842,-0.0012476462385848355,0.000685251333001095,-0.0009976487141883296,0.008274134640172641,-0.0007429407277434121,0.0035584649392405394,0.005352607724354639,0.00025468533601047264,-0.00508923719251705,0.011062633234139418,0.009123547337688229,-0.008797271187903202,0.01533054849553547,0.0038327626920219298,0.005352607724354639,0.012447653778821838,0.003037296848161715,0.01764412432204141,0.0006125947336397446,0.0036727400415468344,-0.010300624037247266,0.005924594498292888,0.0049695425688572005,-0.005123317030465247,0.002710695996675657
2020-08-18,-0.0007215210284963591,0.00093482579968357,-0.0067951118703742895,-0.00318623822265507,0.00127197906211958,0.00567824396592375,-0.005654273248266059,-0.01232364791345573,0.0026628856289479,-0.002645538995841707,-0.0077649400711400675,-0.006412142905538511,0.006169201838337065,-0.0019156976101183203,-0.012770643827797773,-0.004267297069754286,0.011438215468278308,-0.002869599475350415,-0.00769818919915675,0.0020248459591823594,-0.0039906884987125895,-0.00026840873408405,-0.0064457129590239194,-0.00010835676759009658,0.011438215468278308,-0.00010138349018127971,-7.082569869122245e-05,0.00046697426104458026,0.0012083531436756331,-4.536979708660041e-05,-0.004061928631547532,0.01425985343653483,-0.002476285532222131,0.00446834325321162,0.002230716549747656
2020-08-19,-0.004658059162635517,-0.00172911887147487,-0.016340204802947778,-0.00426553319934207,-0.00716589365932494,-0.00503248606838047,-0.01113656182707717,-0.01267847651866326,-0.00124049117182475,-0.0010382591131692404,-0.006561323272680825,-0.0030329673953023023,-0.009931986090250129,-0.003776560914078451,-0.013393365530024102,-0.005745576999014996,0.00543866362577717,-0.009307357367433614,-0.01066296853473966,-0.0030294338187403496,-0.01051341452247803,-0.00071841717324705,-0.00412321270789184,-0.012764288113647632,0.00543866362577717,-0.01174592839064415,-0.009153076750004617,-0.00180845598550971,-0.006941198916081203,-0.01258307209194648,-0.004842885862269782,-0.015840983290421405,-0.006897528357080188,-0.0045933631485233495,-0.014849101520167076
2020-08-20,-0.010281031316546188,-0.00175097361802515,-0.0037977721924049696,0.0009197690799995261,-0.0007828937027052938,-0.006329311076388,0.00281478827762521,0.0008187722856706704,0.00044986548131560015,-0.0052225276980726095,4.834132247504442e-05,-0.005640356515916711,-0.00394115493158031,-0.0033151493815715702,-0.00642391237156425,0.0018048861863030844,0.00701760600368012,-0.0033343776077006835,-0.0006358100663705702,0.01035300370193136,0.00473358141712869,-0.005567546410254481,0.00114712579730074,-0.0012193067931988348,0.00701760600368012,0.005011134919147196,0.0017282213818279827,0.0032438528203907187,-0.005511480784558467,-0.0014251789230416527,-0.006295448707927887,0.0070952472669010246,0.00518497694337584,0.00030598967249252976,0.0009613334653887882
2020-08-21,-0.0016309978483594139,0.0041609312148425505,0.007464655941551309,0.00227395543647897,-0.0012095352681234706,-0.02012978184452567,0.00294030745588157,0.0009056549473979198,-0.0019557985737961997,0.0006119628603057131,0.0014215621536103349,0.0018919939604319616,-0.009483953933076009,-0.0021391010041003104,-0.009434995751770398,1.2691850433665334e-05,0.0025722266628403602,0.005187965736458707,-0.006833673464822349,-0.0009843547418279504,0.004872480837560549,0.00768387835640509,-0.0007135594852961298,0.00229045217490761,0.0025722266628403602,0.0027321692502908293,0.00233243537300906,0.0009028240910639602,-0.006617034542490371,0.0018716041244104073,0.005234701769846974,-0.003813232845022463,-0.00442901695590358,0.002090087487861117,0.0007988856387040216
2020-08-24,0.014752578516635702,0.00819365047037394,-0.0025653180682465495,0.013179307007775129,0.010969959189560029,0.00487799127786984,0.013791257893870779,0.005452862344120282,0.0071914578299234495,0.013552224077660952,0.018772089857341523,0.009682204551213151,0.01315097546571217,0.009334513203570032,0.016840079581847286,0.004662003204942137,0.007939199724899728,0.017259123034624322,0.01815416000544188,0.01819309777215059,0.01539649123144425,0.014853272436836243,0.01762214355980185,0.010628214596864435,0.007939199724899728,0.01075011533345186,0.012709382684435411,0.01654967218216304,0.011487603220064133,0.010308101048628705,0.0182952265823659,0.0178593775156686,0.006248841069261929,0.01569724023931887,0.010161768953289888
2020-08-25,0.0030178562600910084,0.00941080326179111,0.0021440327724541095,0.00122505006023957,0.0018178291004736,0.0036944769709963804,-0.0009156863317835499,0.00474371645796908,0.0035604063175679298,0.0005874496625948515,-0.002060023798215467,0.005411867809714945,0.0015774595788057425,0.006762361621463181,0.0009172692579295257,-0.001172885371164483,0.00576950588180629,-0.0002620205481590151,0.00527557505750496,0.00228873941394171,0.00259400510198854,-0.0038121312680064606,-0.00292752283915534,0.0004601854588628117,0.00576950588180629,0.0016521912390652198,-0.008030604604895257,0.00258041608901676,-0.001059840501647651,0.0005127991713690407,-0.0007713815786359587,0.0004109363085374421,0.0015222873808426302,0.00804179102736667,0.00038241212073275945
2020-08-26,-0.006925766687544465,0.00592757482634479,0.00972379712682718,0.0027682361695693302,0.00247867869559712,-0.0018502991658561699,-0.0032677653549475698,-0.0015927397319659901,0.0035933973366417,0.0034941347179602753,-0.002871698283545832,-0.0037696152287969016,-0.004150926428005044,-0.00482891690871242,-0.008080420106037817,0.0013655227290734562,0.01641877310692938,-0.0031633610086854065,-0.005964620642171622,0.007566584888563099,0.0025729023723557,-0.0024136148758481008,0.00982229056597494,-0.011192111196780865,0.01641877310692938,0.00077468190385016,-0.005884093319674352,-0.00010976993353481023,0.0022652174867122984,-0.011395413846150275,0.00012567539555198112,0.005758300703243398,-0.0027425802939832896,0.005397895262201163,-0.006336796143829486
2020-08-27,0.003760929296007166,-0.00432071892964875,-0.014297779772908449,0.00161595025614612,-0.00012761248032961965,0.00122450797244702,0.0002570148680264802,0.006529817029034719,-0.0006457718776364898,0.005932392933095106,0.013462284780052658,0.004093409667235402,-0.00483602342037258,-0.005426941738322782,-0.004040999026119929,0.007730938588009129,-0.00786609946535316,0.008327095746641014,-0.0012275717200534997,0.0054951118226521,0.00197504324768697,0.0029985401938703205,-0.00243139914312371,0.009423447541787344,-0.00786609946535316,0.0028474415979005503,-0.00034035215464607235,-0.0022704893217126,0.0011698861566615557,0.009431299010221671,0.0030618535703788147,-0.00047415187863659655,0.014065006169480669,0.008092848159799382,0.005828629035785337
2020-08-28,0.001978689171273671,0.00699011836246644,0.008865059842467259,0.009024906555434139,0.00414760466766449,-0.00393226912963166,0.00374782654170417,-0.00010869798835046055,0.0036562459173014707,0.005725665787242227,0.009961695535733308,0.007826589438565193,0.001118980849566994,0.01006741040072227,0.009503526407018199,0.006484830489257575,0.005095295780549739,0.0033348386794637653,0.0044727416276595195,0.00573129689437055,0.0034642619037409997,0.006513383098049921,0.008085377509579814,0.0034786444580028526,0.005095295780549739,0.00373024235017895,0.005781553219553083,0.011025813069364641,0.002667792567747651,0.0030249901642047687,0.005329038497504786,0.006582419648637089,-0.00063231060323201,0.010441105426948073,0.003835582810078677
2020-08-31,-0.0037423559839809867,-0.0109400678485067,0.005616680548906519,-0.00237909116908332,-0.0023167061863297897,0.00581118739095638,0.00080457990297901,-0.00514548653954402,0.0024467893779414494,-0.006444898565187585,-0.00747069086593999,-0.0076929724821822336,-0.0025865410223356155,-0.0025993853704771204,-0.011298804917046504,-0.007357696461552207,-0.00443481575873962,-0.0038714747199981247,-0.009839788856661669,-0.00208714231236109,-0.00244064137736012,0.0009341068993924602,0.00289071002664062,-0.005307806410204361,-0.00443481575873962,-0.00172469900944612,-0.008144838856317442,0.0006893002499056299,-0.0024979290428542972,-0.004942849344397814,-0.007186566508756233,-0.00918285335358251,-0.0010011829813809897,-0.010675691873942371,-0.00590129246856164
2020-09-02,0.019975023192144562,0.01985857554182153,0.01687027496086904,0.01594022401452875,0.01594022401452875,0.01803365726980593,0.022033894158722582,0.020689891077269488,0.02194492280818964,0.015967560860615182,0.028329395080528886,0.00439220629457909,0.017171115291644185,0.023320084989148344,0.01278831106463484,0.01855386079680133,0.035893467007625295,0.02013972790795692,0.011730799408949,0.013056039756904642,0.02146354325075154,0.022400119777896577,0.01623304454437036,0.007434045139707782,0.035893467007625295,0.01664556317757903,0.002893099596003652,0.018602396317647058,0.0171019769487241,0.0074420915658584405,0.011643260889466408,0.016336344020067523,0.02503284897858936,0.012010402894185413,0.010675808209720361
2020-09-03,-0.02262978807216921,-0.02986760589285254,-0.021611855283134383,-0.01614615670996351,-0.01614615670996351,-0.019934310188692198,-0.01056094128897762,-0.00875089264969099,-0.018834751063000848,-0.01129139404188442,-0.01884084025470764,-0.018298340549309317,-0.02144281192672136,-0.01719984696920396,-0.019722269193614042,-0.010803203595222983,-0.03815788884648891,-0.010937254155141433,-0.02050157151444398,-0.015185342355648862,-0.01255834250916156,-0.012444280958556028,-0.02103874726559524,-0.013424166185486516,-0.03815788884648891,-0.01113351768985905,-0.007642734464901015,-0.017093798258409,-0.014896403043456057,-0.013425311021498555,-0.006855693580147844,-0.013259879275163635,-0.02009981579988534,-0.0177928030746037,-0.015161113408631277
2020-09-04,-0.009866946606822599,-0.00182432941356442,-0.0006135995656225701,0.0009221522252530995,0.0009221522252530995,-0.0023777989592085606,0.0018768536284353402,-0.0028110689212926805,-0.004051703741783021,0.00517003790878902,0.0037924806182834895,-0.005366288127543192,-0.002002830194576597,-0.0019596024648851702,0.01268588159251003,0.0030854237567333933,-0.024312886152656258,0.0058318235783239875,0.009931737486031999,0.0025274046447835404,-0.0007707487970925001,-0.007320754210562089,-0.00453102815491441,-0.0005675807919931768,-0.024312886152656258,0.0029015245158808896,-0.007085036825478196,0.0014087379898066596,0.0032881264685696975,-0.0005665398987361828,0.00811060234931275,0.0016996897292748856,0.00691924971773109,-0.004127190083101609,-0.0008008839099658692
2020-09-08,-0.012422912461138039,-0.02178307452106635,-0.0189057846378858,-0.01329032107840914,-0.01329032107840914,-0.01272898833446731,-0.00466346180254392,-0.011399272951137941,-0.00689620351607028,-0.018597598033203298,-0.015375286917598981,-0.026544482267113076,-0.01784400240473864,-0.017569584298356044,-0.019918538488278,-0.0172608453665597,-0.026769680865926845,-0.019665733593659206,-0.02069217786237045,-0.019646459004658137,-0.01061997305488557,-0.006709507177566039,-0.02076146029871796,-0.024214224190412553,-0.026769680865926845,-0.00695660843141919,-0.013007043760439747,-0.00714871734974574,-0.01881078787216183,-0.024218004627417425,-0.01927190897678722,-0.02427472772228229,-0.012353022789999099,-0.01953559227673085,-0.022532380270662934
2020-09-09,0.018154054066233064,0.0220093858720768,0.01618978305180424,0.01698103850304445,0.01698103850304445,0.01493383173195989,0.01962600841516686,0.01378410535655072,0.01803078060518254,0.017274945935025876,0.00719340560930441,0.014956181856804394,0.016193777509081256,0.011353795141640921,0.02302109091332208,0.018705440633204538,0.018652174367146283,0.018116716871528243,0.01768715427442369,0.018052597997384102,0.022185011429107712,0.01591313612541244,0.01994442005885389,0.019170798354261633,0.018652174367146283,0.018963012278247537,0.013985645939300462,0.01333989484445406,0.01805491345130132,0.019166989781514883,0.018785255590773108,0.023401626349295636,0.009415275677663211,0.010353858118399157,0.019285420574901103
2020-09-10,-0.02347869532341047,-0.010479195338167931,-0.01720467565578851,-0.021284163655526267,-0.02128416365552627,-0.02191277020621807,-0.00568039138318449,-0.01775407015800342,-0.01127847353213359,-0.00689790075294221,-0.0176305793822068,-0.019784186426366764,-0.022649180833816222,-0.024939844470100406,-0.040563650390547,-0.012560221592119964,-0.018564279618821712,-0.012178643763341056,-0.03724741334974831,-0.022068638885360675,-0.00851812406263178,-0.01497020733046392,-0.02711638250850066,-0.023926966952005753,-0.018564279618821712,-0.019570400886585022,-0.011020627335274329,-0.02333557454169809,-0.0163293061049442,-0.02391554027001516,-0.017071835879894675,-0.01807409522018284,-0.01753943178427618,-0.022845559232619803,-0.019709851905298358
