,ts2vec,takens_one_BC_2,takens_one_PL_2,transformer_embds_sum_23,transformer_embds3,transformer_embds2,takens_mult_PI_0_sigma=0.0005,takens_mult_PL_2,takens_one_BC_1,table_finance_features,takens_mult_PI_1_sigma=0.0005,signal2vec_embds,autoencoder_mlp,takens_mult_PL_1,tsfresh,takens_one_BC_0,pca,takens_one_PI_0_sigma=0.0005,autoencoder_conv,takens_mult_BC_0,takens_one_PI_2_sigma=0.0005,takens_one_PI_1_sigma=0.0005,takens_mult_PI_2_sigma=0.0005,umap,fastica,transformer_embds1,takens_mult_BC_2,takens_one_PL_1,autoencoder_lstm,transformer_embds_sum_all,tnse,takens_mult_BC_1,tsclust_KShape,sectors
2021-06-24,0.014498050215994223,0.0037952174120309107,0.0046801967160141405,0.01022085924241743,0.009844197922812603,0.004964054160147859,0.00417491905124571,0.01614014673874899,0.0016899969509844301,0.013723910049047392,-0.0028553124268655785,0.01009508202627185,0.01049241453156312,0.010200939255841913,0.01137593444165351,0.00669341821632557,0.006315791538411256,0.00417620738072979,0.00624463724324748,-0.0006272305676236201,0.0013525498940709676,0.00573671380189239,0.0032170666895747907,0.010669638745532489,0.006315791538411256,0.00634185275102747,0.0023896955407758996,0.01347914010455531,0.004583195549851881,0.0048461241751709,0.006213984015237451,0.00626616310617753,0.0031012139897851508,-0.0010859562311586303
2021-06-25,0.00016392756316465024,0.01220018729543448,0.00535376485769024,0.00015192189216402946,0.013182808801773378,0.005471187764606899,0.006935888424177209,0.006645772737335739,0.00816246435870964,-0.000280572685191991,0.00423375533359281,0.00366553554240616,0.0015898464520644696,0.01627062691371822,0.00332866408163424,0.01356490803237734,0.012443347659670322,0.0053363571909312195,0.008109542834389149,0.00863319321142306,0.0077903679334167305,0.00787182968972575,0.006291153953770941,0.0022637583302510204,0.012443347659670322,0.00435020108584586,0.011581934779674289,0.005403030810397908,0.0026472804312269492,0.011416798618602059,0.007356757223239481,0.00845331367689488,0.01295700071637219,0.008897896318258502
2021-06-28,-0.021451340978391333,-0.0075480773257961715,0.00404987905480595,-0.01933439291501225,-0.025575177223967155,0.00449861262672041,-0.00388663802619337,0.00341894196121951,0.0021858085879007294,-0.02299669209129076,0.0045561348140349504,-0.023034225603860446,-0.007170909123271011,-0.017930449884552894,-0.02413213170790127,0.00167287998623693,-0.033402495095764935,0.00185712160176777,-0.015022696137440289,0.005756819880145449,-0.0010295369461052997,0.008405985930271372,-0.00024650043810188005,-0.014829981866171668,-0.033402495095764935,0.00356322314686888,-0.00762516843951202,-0.0014287819845511603,-0.01604623505522396,0.0017020886061981705,-0.0037622986298590606,0.0083693874553624,-0.00015350318035438023,-0.021846773211917213
2021-06-29,-0.0018378393899984601,0.00393376474039239,0.0041323019974506894,-0.0014026192607439897,-0.0003781336693811164,0.0049183854683334804,-0.00267871665911789,0.00190910696631006,0.0018394421927174602,-0.0017336487334308716,0.0019382162589821903,-0.00991475593746596,-0.00716276927197524,-0.0001593977958774741,-0.00592859457746729,-0.00699228340660474,0.001019450828322796,-0.0028064504045848997,-0.0030106611842356,0.00141381611389123,-0.0115077083519031,0.0027511025124662795,-0.0003607175346813005,-0.0040305886305528095,0.001019450828322796,0.00652048187499978,0.00451672126288287,0.00292924043366489,-0.00911857882112095,-0.00020272665980023037,0.00263625967121486,0.00341076673868074,-0.0006033314878936806,-0.0045953864710963615
2021-06-30,0.007551115718866481,0.010384423955808172,-0.0022672168610698394,0.012201534608947328,0.011287482031846045,0.0004546661686706999,-0.0004538221588938298,-0.00763690234301888,-0.01088711969172904,0.014439818002572515,-0.0006392699092899101,0.02081372952807746,-0.005153820059554191,0.001433989054645994,0.02319695075256483,0.00412638517314354,0.016352321129562086,0.0003982673398926398,0.01265420472574433,0.0026606804951440598,0.008044072448946329,0.00018118033394626,0.0006423623371886799,0.00882622270354006,0.016352321129562086,-0.00153484296393698,-0.00351680675749434,0.0018482534822211298,0.01223941848860664,0.00507144340714665,0.00376915953091925,-0.00835309974926688,0.00015323678845768,0.02062617863189937
2021-07-02,-0.003954780895247859,0.0008649352789494201,0.0055789861353008905,-0.0013194469842491797,0.0008668602298821083,0.00878482977671852,0.002430418956432951,0.011213947172970173,0.01277674215146913,0.0019918892271640455,0.00489123079004796,-0.0077257543975845,0.00345027242233859,0.0072327635208284495,-0.00716720848669728,0.003853096943739771,0.0012733240714761208,0.00232784372793763,-6.916309452336972e-05,0.00642266736100147,0.0031781551768159796,0.006231880922786229,0.00365230358639376,-0.0033223550378879496,0.0012733240714761208,0.009209805315430761,0.003932464527091671,0.01141893392810679,0.00435368848692317,0.00367749190710734,-0.00011101091227265985,0.011442847185905429,0.00719720151775223,-0.007678986842417161
2021-07-06,-0.01946663380452657,-0.015745355994791644,-0.0006571056410618903,-0.01384754850850946,-0.009618562759598909,0.006841382186508191,-0.004646194548716847,0.00826301841896143,0.010895978622715671,-0.012426785940326878,-0.00143652950321528,-0.02794755090380336,-0.015688705478335833,-0.02141853814736953,-0.025940240228033658,-0.005488308479676391,-0.021780913554013303,-0.00298339450008311,-0.027567256814724838,0.00060653728194098,-0.00982332270633964,0.00446188865483522,-3.5856884589919886e-05,-0.02318243414480481,-0.021780913554013303,0.00666886286112546,-0.015153039180180256,0.0013466909412813304,-0.018866297568424468,-0.0012617317981117697,-0.0069196519037049604,0.0003261633642152298,-0.008050978361719559,-0.03101436611498234
2021-07-07,-0.01898111328120545,0.00837325067712109,0.00488573325324213,-0.01248069260951918,-0.006789994936178853,0.0062944106962079,0.0036550452124656605,-0.0014593738280349008,0.007252003262941629,-0.012344127821541491,0.00623972308651026,-0.005190217773240939,-0.0038714487218403787,-0.006912161438282388,-0.00585907711579717,0.004612493568682931,-0.0059315497589986195,0.008669307715423109,-0.004437072026325348,0.0092412960846876,0.00119410714772722,0.0069017235037438195,0.012451045705645189,-0.022768857137053247,-0.0059315497589986195,0.005902879406247652,-0.005772215674105892,-0.004754977128371838,-0.008052662425390189,0.00891730497244364,0.011160753385768392,0.01078217422516528,-0.00258955089633082,-0.01102988837592261
2021-07-08,-0.00852157721151177,-0.008066137317120702,-0.01672515239764585,-0.007292357392430681,-0.009399676967103946,-0.0065767169078483,-0.007881747040236515,-0.013090239957316813,-0.005714327143085779,-0.00795277976263424,-0.0072536437750315,-0.0020362151813040803,-0.0097661730335422,-0.002841035448172182,-0.006953414076700817,-0.008655909068757931,-0.01138668808416962,-0.00710921538422463,-0.00029282246147973017,-0.00569118999928486,-0.009887110847827719,-0.00277667893347245,-0.0101506350558398,-0.010069063026292738,-0.01138668808416962,-0.006728862373605891,-0.01125786342729826,-0.009351972706502228,-0.00544054526680923,-0.00815287839466694,-0.015310734295012169,-0.01107405993426866,-0.01632935921611745,-0.004547751448149831
2021-07-09,0.022288248203286426,0.016388273217053922,0.01308446118276682,0.01737097744733617,0.023756711634496427,0.00752043368278059,0.005686100439987575,0.00980814583658386,0.013610976633342079,0.015186405930209694,0.01025855188891499,0.0176804085104062,0.02341038639561463,0.022246731864333364,0.02079758642357089,0.011784147401328611,0.022539894215689978,0.01116556014772592,0.02179288857617278,0.0050251435413965805,0.00993030611977746,0.00443160283628824,0.0064540197344370095,0.01951221641959873,0.022539894215689978,0.0075395733268277506,0.01312410883835458,0.016985961999807092,0.01760286231808882,0.00494238383328627,0.01583856691845304,0.008237365488913939,0.018270995011748947,0.015698829499438915
2021-07-12,-0.0013299538116264198,0.0038193887299900206,0.00479780254313022,-0.004856213941873149,-0.002762482666351842,-0.00499990138757749,-0.0012018777903665115,-0.008527151768670452,-0.004353984593270891,-0.0005855855996732273,0.0009643702351927901,-0.0011406176105464402,-0.0009466792131717695,-0.004786021936129231,0.0014380713024335803,0.0033177174015501104,-0.007153327434767569,0.00096646901764155,0.0022130334442569998,-0.00156274121689757,-0.004618042378578369,-0.00321726685418924,-0.00415958621262887,0.0009664614847785699,-0.007153327434767569,-0.0041440362342037105,-0.0021966482715689694,-0.00102302675974135,-0.0013563863238194298,0.00140627368159268,0.0028687742173177508,-0.00228262754264098,0.00557818996838431,0.00023846811019908
2021-07-13,-0.010971337852944359,-0.015341430647488602,-0.01127229286770875,-0.00620174574711504,-0.013417714979072301,-0.00540010065346789,-0.004909069819294268,-0.006214747980962831,-0.00838689713303141,-0.0055882196590380795,-0.00714818441450181,0.0023843085360508703,-0.01151393479041135,-0.009212623399727546,-0.00359965994144143,-0.004861922056269121,-0.02049270587837968,-0.0046948055532427,-0.011728021695279839,0.0017124084259049896,-0.013411390199241188,-0.00408376917454077,-0.00302345290629409,-0.01488853928756883,-0.02049270587837968,-0.0063401273568748015,-0.01153946770668932,-0.00851367556954579,-0.00870144832600029,-0.0029671100769139,-0.00559400198005397,-0.00873068658504365,-0.00793684932900577,-0.009379707000786332
2021-07-14,-0.01650046991501631,0.0028037756448287,0.00520277200125255,-0.022380638292781817,-0.005671505833273901,0.005389583407863311,0.003744808013434846,-0.004081854927174991,0.0038917840583455898,-0.0076467484353719825,0.009348678414331459,-0.02574293900855275,-0.00705969628913807,-0.014727583670065655,-0.023865352136966052,0.00243801809811729,-0.006820899976581643,0.005645301686639719,-0.010884249372075182,0.005968477758323329,0.00206583254809021,0.006330429611834609,0.00498951176697851,-0.01368176821821453,-0.006820899976581643,0.005901622627695452,0.0009246784580166294,0.0086499408873752,-0.01008273047730444,0.0066911805686167,0.005439836025176979,0.01037152309746508,0.0008854559393684401,-0.021579116536624553
2021-07-15,-0.01471421970852922,-0.007549376337802292,0.010669845126520309,-0.01065233534352167,-0.009252547577288214,0.00461876430139295,0.007598544882462835,0.0011872807761925596,0.00161669543244862,-0.004372313277084471,0.00565809501293824,-0.00883485448013212,-0.0071310584181448694,-0.00362513411459603,-0.005438127922686309,0.00477215651002754,-0.009992640333329961,-0.00135133030222203,-0.007629561275173511,0.00010069087423984985,0.0027348490647017996,0.00745717649004096,0.005529783064598301,-0.010461183616968399,-0.009992640333329961,0.00529499260024343,-0.0019109888340655,0.0021799324375645296,-0.00667713234362443,0.0060768980595908295,0.012404685473707669,0.0038458979600230897,0.003938660880555471,-0.012417859754505692
2021-07-16,-0.023765250032501867,-0.006520194939823431,0.00234917355792366,-0.01990386977972175,-0.02231352473168703,0.0010167873908222096,0.00655540795419843,-0.0004795734676060505,-0.0051964965421824605,-0.019830555669162687,0.0042031245838877705,-0.02084861849013086,-0.012765194366870191,-0.023474930437262315,-0.01645782764644619,-0.003555425835095181,-0.01353012792191169,0.00104817675832374,-0.01856130258134459,0.0041898837839670095,0.0036041708762573404,0.00611405380612072,0.00163074255964972,-0.02390978430304745,-0.01353012792191169,0.0008887674147774606,-0.007531822860781739,-0.01015209841350909,-0.01072889587335263,0.00289491875272869,0.00109664454257669,0.00261929794390467,-0.006459987043838791,-0.026066317443651156
2021-07-19,-0.039552620798975924,-0.018389061385243224,-0.01593464764603323,-0.02385657644092352,-0.019623526621368403,-0.013210248429044039,-0.0035147890251796413,-0.021420768583013297,-0.009358295775395499,-0.02566093472183248,-0.0037699883166652597,-0.025913929294230097,-0.02704813528469975,-0.022677275239908787,-0.03090142980465013,-0.013351583895826313,-0.017312730631011457,-0.006318088750095229,-0.025276236799762007,-0.00951928201104911,-0.013453504020330513,-0.00977904468635886,-0.01717746657643435,-0.03521162742912413,-0.017312730631011457,-0.013362407822623872,-0.00920959779563073,-0.015208644963773289,-0.0294385314758459,-0.007271883120241889,-0.021549883437677837,-0.012723483605353119,-0.024978122589197377,-0.029178051990873102
2021-07-20,0.031101430182582348,0.015864366041932264,0.01408215593184908,0.00993037144810373,0.024465843546255577,0.010978068475071729,-0.0043106817734421005,0.02958250421024959,0.01116600226432233,0.01681840050130365,0.00763731571666435,0.01058642740691747,0.07377152502201287,0.019218203762010347,0.01707358132231076,0.0057415590001034,0.020622385131700227,0.0139749709052637,0.01783784470768457,0.014720615665161661,0.012830394945441009,0.0054181546649269595,0.007922151845973351,0.02396544534612206,0.020622385131700227,0.009887159129295843,0.0120940096319738,0.016537639988835007,0.022682488495086202,0.01666770381177508,0.02068541868677552,0.016540963852429768,0.02370369165674436,0.013334191315573451
2021-07-21,0.028942925793059748,0.004003678242416981,-0.00020468469510312058,0.02637387214182571,0.021685707876541463,0.0005814138732599299,-0.010865648156915698,0.014746880714399332,-0.004189017651901089,0.024986263728880898,-0.0025621916069692202,0.02847967053021857,0.01877815489960693,0.030828784571950235,0.028386257061501496,-0.0002883317716147306,0.020808341591141387,0.0016974129466747097,0.02242837350842522,0.0001393995243473301,-0.00870890329207889,-0.00028960828089758016,-0.0023919558680704604,0.03496057033641023,0.020808341591141387,0.0004181575608239599,0.007232861383559308,0.00530334456719204,0.02058704302155035,8.190434736349977e-05,0.0031846110613841998,0.00034934978735173946,0.01443411227988194,0.026767455296630303
2021-07-22,-0.00793032690085633,-0.005254890540794191,0.0054838129269936895,-0.0010318892429722303,-0.006891215079732214,0.00239159151556969,-0.00016881331537085036,0.008575064945112171,0.005808767552342369,-0.005468277998515743,-0.0009676364832182697,-0.0054418517339234395,-0.00755694479151688,-0.004155134521578143,-0.01076476941307677,-0.0028237886111949703,-0.01077221081924583,-0.00401647671177908,-0.00601444923731317,0.00564658743203628,-0.010931961659218,-0.0027560491971124795,0.00560689802482938,-0.009226223474512421,-0.01077221081924583,0.0017887640994805804,-0.001689627048663421,0.0008984497798232801,-0.00380778827484097,0.00152722593318532,-0.0079359017894844,0.00187858488523728,-0.00541694076969111,-0.010934790494828251
2021-07-23,-0.0046542132480711694,0.011711685821265892,0.01501530995596845,-0.0027450112709585814,0.003994626643947583,0.011002475667729331,0.006829930484676779,0.019432313386648623,0.01376520402314284,-0.000923072178418798,0.014512658694569861,-0.01215004735088337,-0.00071259744093805,0.004227634447620248,-0.01189862069199522,0.00850688774733932,0.005575310514232384,0.01143725318475465,-0.0036570352448405206,0.01208954068328884,0.01165220542472178,0.0124116511912797,0.00899559250832631,-0.01090658258072992,0.005575310514232384,0.0114503820912406,-0.00207421858325694,0.011870268178608881,-0.0004819116884489799,0.01438757050523523,0.0003568863306722698,0.01880816532370885,0.0056055757157749,-0.0075304659808563415
2021-07-26,0.01435095122378357,-0.0006113539933579702,-0.00702409863882357,0.009443294768332049,0.007301815534422049,-0.0019911293101104602,-0.0002766597625450664,-0.01310078944961184,-0.0011261227298666103,0.013376389043070074,-0.0008613962850155801,0.02508942205783402,-0.0005205904781377506,0.011949572120580109,0.01900255086100084,0.0030930514305045204,0.02152095166092531,-0.0037264765362182697,0.013677784682996118,-0.0016201698900211,-0.00021661572503513032,-0.00165002510633648,0.024278662009901107,0.02990324271925043,0.02152095166092531,-0.0023829582433847005,0.025428806422342347,0.0017953407753629998,0.009841310387180809,-0.0034497571603244997,-0.005868321144829479,-0.00287705004182112,0.00447731890484104,0.01623488776781914
2021-07-27,-0.02088930456437094,0.0030608571573782603,0.0029251500188414697,-0.01202813052887739,-0.006481414428370991,5.104921982907986e-05,0.006619135527895911,-0.016801041912169662,0.0005369323627869197,-0.009306645880599478,-0.00359574231824775,-0.0095462971797468,-0.007350945721516828,-0.006442637519259505,-0.0117174536122146,0.0012903235282158598,-0.0005980847337304235,0.01101612924048402,-0.0088413773751942,0.004503648147720379,0.006770584715094421,0.0036222715929629503,0.014029802117551917,-0.01799000705860281,-0.0005980847337304235,0.0007217823760452801,-0.001287024965466903,-0.00647801948434389,-0.00567465780470676,0.00474231226139428,-0.00877455635631944,0.00010175968456550008,0.0014043024797839403,-0.010643659312723923
2021-07-28,0.012298591245153555,-0.005588299140424781,-0.012810304293003678,0.015899528490896417,-0.0042041124092493855,-0.0022112148995581202,-0.008864460257046623,0.0011473293378162594,0.00133487579153616,0.00032508578693926605,-0.0082136718865728,0.00873730942412654,-0.0012975108289429754,0.006559409804762966,0.00206406801382076,-0.0016722494052312598,-0.0051002374082184075,-0.0028785722364430793,0.00909887813995371,-0.0074526426369744495,-0.0038555152606783998,-0.00571413136152964,-0.0026375922352682196,0.0032541420982822805,-0.0051002374082184075,-0.00210137568941538,0.005515875647958159,-0.0069035960714929,0.003694503693773174,-0.00760692065721162,-0.014208606339255471,-0.0048846588521349295,-0.00614189972402736,0.018174945258383073
2021-07-29,0.00450500969358191,0.007917513495528102,0.012973053224731461,0.0071674984390627,0.004323852597570333,0.0046210861203681,0.007570758139560249,-0.016536562302899523,0.008532975324872261,0.005961369956199599,0.0076842882684523,0.00549865176622197,0.005007370064271939,0.00926559868830136,0.0064942813027701,0.008435524694224822,0.005117097427188881,0.007054144508008561,0.01164890874652142,-0.0008838395471651196,0.00481117133746028,0.0060018145619907,0.00506083151637501,0.00460587261337349,0.005117097427188881,0.007874056878343211,-0.0008487994507455692,0.00764332141343628,0.00829847518244276,0.0031522713351904196,0.009657578179371431,0.009417526271152,0.00286933173455476,0.0023946722541384503
2021-07-30,-0.012414193366337839,-0.0034875581230357205,-0.0034233459433732996,-0.0107052836258123,0.004955563781569751,0.0158721313161374,-0.004672017653094746,0.005046327920234085,0.0040054190920896975,0.0007925858720295082,0.00889356116068813,-0.01382854321585385,-0.011132093824150159,-0.00931187325891575,-0.013357240947556338,-0.003459604616305281,-0.017717670889600006,-0.0018894922338781501,-0.006399921125211801,0.005815181219928731,-0.00669933063821497,0.02050541485362752,-0.00234052745377187,-0.01266623016523454,-0.017717670889600006,0.014467135365579434,-0.009140297668732759,0.00186684368420685,-0.01368529204633463,0.00731588927578499,0.00112201253866884,0.007438251521213889,-0.0002808107388820695,-0.012799864472884623
2021-08-02,-0.017991526840861725,-0.00582703253854505,0.00157945454060581,-0.0167034843751084,0.012873730257917035,0.0004357774821098993,-0.0006349070756716409,0.0019440979809854401,0.0013697283705207891,-0.009649529868438787,-0.0003767244395974901,-0.00844894350919376,-0.003455729162817559,-0.0050117911013971075,-0.01257629664005108,-0.01162284435175526,-0.006276829430654741,0.0012940476712328896,-0.026019551796711445,-0.0013889496963017198,0.0023239075891089795,-0.0005312951653634801,0.0002816869089995365,-0.00538649659521701,-0.006276829430654741,0.0013729261739655893,0.0007270507690351697,0.001579903200319329,-0.016144969085402777,-0.0034738495918384903,-0.015019246589429679,0.0015251984040200997,-0.0028206787856284903,-0.022817543980860524
2021-08-03,0.019810158844492394,0.01446934516568112,0.00429343023568737,0.01283512075901235,0.044662414362324515,0.004587014315198151,0.006298068190251806,0.012843475170768243,0.01108030546472985,0.013413246181990478,0.0130071503604345,0.0182072183775347,-0.00478359103257555,0.010559630219859307,0.015772568191747882,0.012804318641669738,-0.0004929063203067919,0.00342514121139045,0.027540213956242607,0.00172814507005132,-0.0033224072808307296,0.009142685481629338,0.008278027094350401,0.014275901042634891,-0.0004929063203067919,0.006405554252656571,-0.0002170526388537413,0.01530099429022745,0.01172505380463601,0.012699942006937779,0.0020177777520974305,0.011886658518377669,0.0031113048490178105,0.016388333929565613
2021-08-04,-0.03147789665183237,-0.01578856619787317,-0.00862654676171795,-0.020321310031563358,0.02100716531051654,-0.00451051014568205,-0.016644495101539605,0.005102432291583131,-0.005001220826504698,-0.01881063596660386,-0.01183689185566109,-0.0199060790044533,-0.00847591571089769,-0.017300454140272533,-0.02621634026337761,-0.017978019933687698,-0.01563191918990185,-0.03944542814872641,-0.029404591248665925,-0.009137439801897839,-0.01156176760538949,-0.00441248679888848,-0.00297682729218541,-0.01230173299743839,-0.01563191918990185,-0.0046506623015941,-0.021289419743032417,-0.00991674193935616,-0.029940948260353328,-0.008292541219736691,-0.0182091506494961,0.011278500138090283,-0.01600239422909222,-0.03171308050090825
2021-08-05,0.034963690575876054,-0.0022675581513442898,0.0030314697517099397,0.011148483026731139,0.023977234992600887,-0.0019164185178611203,4.168822777064497e-05,0.0038174406002671303,0.00657543158231938,0.0046798328461128205,0.00367321617698108,0.030165052149828665,0.024631106191300545,0.01691908808435862,0.02627725110696639,0.008292509957276109,0.039325849239406935,-0.0006373596616474301,0.011682858680292011,0.00326122799107733,0.0019365133310551795,-0.0011165151346085897,-0.0014936618612230502,0.0352622427226785,0.039325849239406935,-0.003169119668355861,0.028570724058537146,0.00739392659861633,0.01491044954745229,0.011231958334640729,0.00607204980162295,0.0037406666107296697,0.024059816361710014,0.017173136027587653
2021-08-06,0.00595311440784686,0.010524598043049262,0.0016720260102226102,0.0006558948763632096,0.0036307993071292488,0.011829447987944892,-0.0007458186272888684,0.0045509774827853094,0.00502045145829122,0.009498740574006992,-0.0044469126853496806,0.00928105580975104,0.00515714439975797,0.0006012536858570641,0.01049234131881958,0.00017453357846911,0.006062181332084778,0.0027271453571743494,0.00982776160154014,0.00234752944795275,0.00402308443850111,0.00067783360627889,0.0013557494465549903,0.0063108915264857195,0.006062181332084778,0.010717580972674811,-0.0023016377898903697,0.007614498333502218,0.004298277720197799,-0.00295345467043696,0.0019739000555243193,-0.0004723013605052696,0.00784210222872232,0.008335766753770651
2021-08-09,-0.010048624295451081,0.0028977082013818497,0.00096683057579139,-0.01249734577006165,-0.003871230070908001,-0.0007850912884237602,0.003604594545366062,0.0005742316410540104,-1.1323131095119975e-05,-0.0007375049398963465,-0.002147674745437,-0.009841756768745352,-0.00313472357573535,-0.016323649530472967,-0.011776518610761351,-0.004856728314097229,-0.010076738672727518,0.0002387926338514798,-0.00233844131070636,-0.00025044394791302015,-0.005225337717680519,0.00053960851796041,-0.0019833212954914105,-0.015291242070166279,-0.010076738672727518,-0.0021584775801042904,-0.007829930966381139,-0.00286764774716929,-0.01281827578736334,-0.00823850821412067,-0.00707429692191405,-0.00386622676849946,-0.004468453439948791,-0.007760240070025331
2021-08-10,0.024051761728838716,0.005606856983410119,0.00486202708930042,0.0070048691660347,0.016395748915344892,0.0007117335942515698,0.005036940387055706,0.004643926582394369,0.00253731450050319,0.012241258399969304,0.01253243992750781,0.02077410415094306,0.0017576369052984698,0.012375363569721704,0.01691194820527825,0.00917974549038638,0.025991496584887773,-0.0002732080944637602,0.020672152804701322,0.00523185935442629,0.014701075546853631,-0.00068324395401522,-0.00449649888897408,0.01624390426098043,0.025991496584887773,0.00156031651865903,0.010629983057801298,0.01234181091498992,0.00704448117206291,0.00107199129046096,0.0021316026342233394,0.00282508452104967,0.012264889238432832,0.015118029260941832
2021-08-11,0.006629333668650302,0.00519992721293069,0.00559146428560244,0.0033688944670487893,0.010622317457259075,0.0052089425628218415,0.005169170620167387,0.0067885667785891005,-0.00103177631620734,0.012296130976259851,0.00648798763368982,0.013366661880235931,0.009817974940894938,0.007363912613543458,0.01153642722914162,0.006257924523269301,0.01171830267132113,0.006644142317694109,0.009020593427199382,0.0062365890824519305,0.00763107658625483,0.009141853965461081,0.007181467766078592,0.00829825736774921,0.01171830267132113,0.004547103839990902,0.00837464315849522,0.0014887948323295697,0.006214675545929929,0.01313761430068289,0.01736474166343507,0.0146193834453886,0.010966458852158242,0.009807306540718541
2021-08-12,-0.0006530224446823801,0.0023452164579325797,-0.00326488507971642,-0.00629238120844014,-0.0001579292337836344,0.00424559543298012,-0.0036704937040287324,-0.00206496891851108,0.006982770349301309,0.0061839886407510135,-0.0023470085501995,0.0013453310926811297,-0.00558303420298548,-0.003910104562349677,0.0023934434508025597,-0.008596432854841629,-0.009254264924972881,0.00013675110620523976,-0.006385648484609141,0.0018666649823275401,0.00022579394165629998,0.0002484201705700898,0.00268865886148911,0.003177532561026249,-0.009254264924972881,0.00383697202056752,-0.0015578968672630698,0.00702651035540722,-0.00910532506872187,0.002319769059641299,-0.006906714663855619,0.004725275188959131,0.00032406780200015003,0.0013117699866486102
2021-08-13,-0.017216535714115962,-0.00889253654192642,-0.0029596239935827696,-0.01741950430625972,-0.012173777733110791,0.009523340676420652,0.010844329611826697,-0.0011064514934776598,0.006850802306647211,-0.005089146630573783,-0.00032547291518314004,-0.01088927822457079,-0.00798484902345128,-0.011738311543661463,-0.01039717324730764,-0.0041781381553729,-0.00892599971898034,0.002080832415068311,-0.018364090978519633,0.00595173487505702,0.01142140981679764,0.00762954100832135,0.005902727074581371,-0.017235829527148243,-0.00892599971898034,0.007758021043160001,-0.00583764039975436,9.574920330460978e-05,-0.0193694474684011,0.0005704560541394299,-0.0082524758963471,-0.00333748607131633,0.0023995190671675004,-0.019421996752626503
2021-08-16,-0.023409128792289575,-0.003634411649002969,0.014660526639233949,-0.01379418502784113,-0.014062703774292104,0.011141892566859322,0.007163570103389683,0.01764807540317973,0.00660454284445329,-0.013556606591262784,0.00802684154682559,-0.01402534378106181,-0.0009400166949720789,-0.008293362437684146,-0.01936385976802009,-0.00469738385626594,0.0012876666722024745,0.0044671576904619596,-0.02533031437067188,0.01093882848040333,0.00165521697317842,0.01056352511526143,0.011361066186601682,-0.01314033712646884,0.0012876666722024745,0.011280594055987553,0.00178086020225266,0.00548465153670106,-0.01664105075502751,0.0013668730679912613,-0.011083637534007961,0.00982043586815547,-0.009687477705526281,-0.030929710635432355
2021-08-17,-0.016652762627255614,-0.01167508519268173,-0.0035247784685939194,-0.007884040918832928,-0.03292266423552165,-0.0005473992814341801,0.004872254000838658,-0.010488517984052911,-0.0020848434785641604,-0.00905339803190005,-0.00784818304267185,-0.00811892594499298,-0.013019474180927712,-0.01487215330962112,-0.00477959821787146,-0.007070053152423549,-0.02468169709093821,0.00670067448596404,-0.019051601264963414,0.00477267149037158,-0.00038495822564202993,-0.0007338218445051601,-0.00052072111441741,-0.01255007560842448,-0.02468169709093821,-0.0019008847272786403,-0.007244025150322361,-0.010726558468531029,-0.0075114564591387085,-0.0008974590118367,-0.006398468527001069,-0.00963013301615712,-0.006000701383199091,-0.012712441630544063
2021-08-18,-0.01587144572900347,-0.0005498434052714299,-0.00196420636031819,-0.0154560631006079,-0.013376878418926697,-0.0160984068258548,-0.018699675781062228,-0.0018401684693682805,-0.006870001399995199,-0.015702089141088334,-0.0003829314952346199,-0.012655178614964648,0.0032072305964879794,-0.012847458870828131,-0.019101322226353086,-0.010989067439217568,-2.239295095427668e-05,-0.02383078985613376,-0.015901207925765524,-0.015678174760124848,-0.00973515084529174,-0.02098611402918899,-0.013174779016194942,-0.00597811784791954,-2.239295095427668e-05,-0.016528737638207707,-0.005142473503253169,-0.0018273017249694702,-0.013256928085668269,-0.0150904502060697,-0.012128651528991438,-0.00836617824047072,-0.011684431373332383,-0.01300076971213749
2021-08-19,-0.020699775682455783,-0.007914749323465909,0.00862494110923588,-0.006869008311290661,-0.020188551971585394,0.012397058080016543,0.003418288438591583,0.01197951570255507,0.01439168982125452,-0.019844298261384688,0.00609996222988959,-0.010559104984542222,-0.010035653733455899,-0.00925354895179387,-0.011032348501144831,0.003500163061447539,-0.009436587046590707,0.0033867199351878697,-0.023275795613377764,0.0033796750032931895,-0.00115305632712852,0.011678836494215208,0.009365486254687801,-0.013680570501538921,-0.009436587046590707,0.013317661400316254,-0.008264162033104039,0.00808410299300839,-0.01707943428449957,0.00383832741912155,0.00452468172437257,0.005937054208850909,-0.0005230919683758594,-0.027870242262378827
2021-08-20,0.010486793557287573,0.01401163744988529,0.0087785675824368,0.00850577590522943,0.02240720019247797,0.010421335929182284,-0.0028718158933457136,0.01096686205876468,0.00982439923619563,0.011810516967238244,0.00852441525537569,0.016465917658043408,0.011450868399750659,0.003968195059697903,0.010513448802899311,0.013010621555505888,0.014383341013271343,0.00149170018229417,0.017496398162836133,0.004446257192728266,0.00210874172532972,0.005911395456917871,0.007013387222530671,0.01059062482053132,0.014383341013271343,0.009335858613409881,0.00390244877939923,0.009788007301573962,0.0088471643876654,0.01126775973067868,0.00716455155473391,0.00884217378171886,0.005622537157773531,0.016030180766852822
