,DB,HC,Sil,hom,clust_model,emb_model
0,1.8276723782191318,55.02873956125573,0.1278525073268462,0.0644277617866045,KMeans,takens_one_PI_2_sigma=0.0005
0,1.8605987699082775,48.87665108779368,0.13129983593826874,0.06563592133163577,Agg,takens_one_PI_2_sigma=0.0005
0,2.486271930474542,22.802341236621697,0.04925258072966628,0.07505678525837364,KMeans,takens_one_PI_1_sigma=0.0005
0,2.452022888957015,21.248675365205735,0.06413663211682046,0.06491731810188564,Agg,takens_one_PI_1_sigma=0.0005
0,2.0797063894570345,55.35191227394974,0.09469733181293671,0.06624601536937838,KMeans,takens_mult_PI_2_sigma=0.0005
0,2.1339632651855176,50.1660131968287,0.08736830183775042,0.07470861338516285,Agg,takens_mult_PI_2_sigma=0.0005
0,0.804691323596257,499.1460780724288,0.4581516279520287,0.5541429378208329,KMeans,umap
0,0.9781918951590398,452.5727268612142,0.4204691934094644,0.5269604315071759,Agg,umap
0,3.8491249472835394,3.820621757135681,-0.059043018838151294,0.18819552260411673,KMeans,fastica
0,1.4616066356665782,4.464092778529629,-0.07371592894747162,0.11218705608851968,Agg,fastica
0,1.312675446496394,158.9546913573566,0.2861531528049081,0.04121531442010432,KMeans,transformer_embds1
0,1.361306213942276,157.60559010634876,0.2630207696727688,0.044915658849489254,Agg,transformer_embds1
0,2.032988267310894,41.87064665316657,0.07190768202673284,0.04189945344352686,KMeans,takens_mult_BC_2
0,1.9702648058497303,37.11585428394569,0.04215854372789699,0.04390253823802217,Agg,takens_mult_BC_2
0,2.1389643998350856,33.10613825213842,0.06040546704639735,0.07660645475982264,KMeans,takens_one_PL_1
0,2.3700198336947818,28.60199702328139,0.04068131316450701,0.06616966414355571,Agg,takens_one_PL_1
0,0.8892193499351797,309.81341511033855,0.2916669327994988,0.14630656204350517,KMeans,autoencoder_lstm
0,0.988723981949959,267.87347950772437,0.24241180197888315,0.1502667148579788,Agg,autoencoder_lstm
0,3.2636527947747322,13.973522287711218,0.031539212989746636,0.3924776258947206,KMeans,transformer_embds_sum_all
0,2.931682197805946,13.863942311035567,0.008586222142414873,0.3738983807566558,Agg,transformer_embds_sum_all
0,0.9483925236399601,144.15088671670358,0.2404869364479963,0.32793887395194316,KMeans,tnse
0,0.8799245287195329,120.28369549035756,0.18817760519477422,0.3219619793159259,Agg,tnse
0,2.128999506157237,43.7009183816916,0.07982515951011816,0.06342099507133596,KMeans,takens_mult_BC_1
0,2.1930181543572758,39.05644047642037,0.06410239498964514,0.06337367294134842,Agg,takens_mult_BC_1
0,23.030255380685094,0.7243168567650894,-0.4335202045715511,0.05110389909249449,MSTcorr,MSTcorr
0,5.705048924224659,1.5461166868349916,-0.3758244550453827,0.058889531369334044,KShape,KShape
0,0.621965998714416,3319.4195753582917,0.41330102159175913,0.049110558333485925,TimeSeriesKMeans,TimeSeriesKMeans
0,3.7449437798804626,10.966540734814357,-0.013595955682291447,1.0,sectors,sectors
