,mean_return,std_return,median_return,share_positive_return,max_drawdown,rec_period,beta,alpha,sharp,VaR,CVaR,CAPM,coef_var,IR
BKNG,0.00040487382536052015,0.015768292354390978,0.00211463973585555,0.5637450199203188,-26.71061055350451,24,1.00478208403868,-2.1702319234735506e-06,0.01812664300540492,-0.024036539895132245,-0.03776428585206073,0.00040647476156510323,0.6141148876496133,-1.8472306715066463e-05
BKR,-0.00023805020792371333,0.020829775719831464,0.0003823266421355,0.5079681274900398,-44.94623891879159,2,1.0236925779642867,-0.0006527550349357896,-0.01714362323312724,-0.03703579096445514,-0.05032637022421928,0.0004118842820163279,-1.8226388471692636,-0.03484953053483452
BLK,8.720242991875589e-05,0.014936889964014214,0.0005733279509918001,0.5219123505976095,-39.019994090517606,1,1.2615787543216306,-0.00042387170535871467,-0.0021319825750597495,-0.02585332849808418,-0.03658385141728197,0.0004799338073820384,2.558537439896281,-0.033852908212284115
BLL,0.0009407866581487886,0.015442556711998734,0.0011812439224160999,0.549800796812749,-24.987903305457394,183,0.8467742049385308,0.0005977526675384037,0.053212628868811944,-0.02326838571798831,-0.03493264192257307,0.0003612751566891313,0.2534820787877095,0.040280089638034686
BMY,0.0002280533083342784,0.016377288484141755,0.0007356520765080001,0.5199203187250996,-37.996523084447006,11,0.8162819725254998,-0.00010262807150187935,0.006655905792476595,-0.02333072338272078,-0.04101868739441062,0.0003525525735831221,1.1761091301497555,-0.012161941839197254
BR,0.000719411140426313,0.014549499249919691,0.0011431915321775,0.5338645418326693,-33.35027584814676,33,0.931514331965159,0.00034204834791190064,0.04126351780677316,-0.020612482910937063,-0.03380056642099045,0.00038551584823284584,0.2942516685215221,0.0270364246147742
BRO,0.0009233792875576955,0.010521775340990523,0.0015196802167301501,0.5517928286852589,-16.815572533838807,150,0.7141396714916682,0.0006340764486943418,0.07644448227064658,-0.01725049778382731,-0.024538281266553823,0.00032333383035244086,0.11989412998324253,0.060741981613075445
BSX,0.0012965506017574779,0.016593802701628805,0.0017112461860824,0.5378486055776892,-18.724388324446974,87,1.1613186141227323,0.0008260925312951623,0.07096040635666219,-0.026328209220632965,-0.04015061494601565,0.0004512534735429427,0.21237450179525577,0.07090756146805158
BWA,-0.00015833121627600744,0.01971056579621011,-0.00023082889874964999,0.49203187250996017,-46.675877668566436,1,1.28724983890429,-0.0006798048825457165,-0.014072596301469948,-0.03402774264383824,-0.043619541187161597,0.00048727725687634126,-2.4537574658017696,-0.035726988268911124
BXP,0.00019636095969989022,0.011693112468149231,0.00062113973959715,0.5219123505976095,-17.655495277757037,144,0.6332650748741059,-6.0179029923456936e-05,0.006611870095568166,-0.01907722574183577,-0.026878755222534148,0.0003001989092811917,0.6963139689363794,-0.01963107070181408
C,0.0002600031691370154,0.01530472952752884,0.00057725909880195,0.5139442231075697,-38.486516989026,3,1.2013974771126883,-0.00022669112135938766,0.009209934081870414,-0.02423699483140001,-0.035584523409448655,0.00046271840036394017,0.9008918879268625,-0.013839557535699638
CAG,4.333505346488905e-05,0.0211488784134942,0.0009646825536350001,0.5318725099601593,-46.45608341863478,96,0.647166337693139,-0.00021883643228992435,-0.003579980181569394,-0.02685450496073747,-0.04973644165248829,0.0003041754931722968,10.321322402686139,-0.017641322329665983
CAH,-0.00023479165609478287,0.020083658812939612,0.00084149836519525,0.5199203187250996,-44.51681534503054,2,0.9009644802026824,-0.0005997784958445514,-0.017618267589490633,-0.03266442499161785,-0.04936848939697976,0.0003767767825827826,-1.7179202959058202,-0.035127937193800696
CAT,5.5896135902216545e-05,0.018840378373262866,0.0003599825323238,0.5079681274900398,-34.261807748185745,3,1.4648135760395813,-0.0005375098081600525,-0.003351922232890147,-0.031757919827655474,-0.044740682561078916,0.0005380709945337473,6.350346969756013,-0.025755463387959723
CB,0.00024051588033837407,0.01110469729782122,0.0005771084634978499,0.5338645418326693,-23.029134076633994,381,0.6897767710396254,-3.891738182298929e-05,0.01093845766643162,-0.017792948732746863,-0.02696035126576866,0.0003163645989423603,0.5127075264333937,-0.01737933762161538
CBOE,6.041929847779047e-05,0.014473558877156581,0.00050861739005975,0.5119521912350598,-33.486438523523866,4,0.4032396787623938,-0.00010293583843070208,-0.004050719043424824,-0.02206654215514873,-0.03478018906492289,0.00023439803229392185,3.4671687995106772,-0.022910463589818988
CBRE,0.0007765653719498208,0.014666277379402407,0.00158481124818025,0.5398406374501992,-24.689876481810902,145,1.1153620658690095,0.0003247246118049559,0.044831945823255184,-0.02497314846538769,-0.036490154154148836,0.0004381071808747447,0.276988518853851,0.03607173514942951
CCI,0.0006042451190057845,0.012146341011745297,0.0018314532679655502,0.5637450199203188,-12.349904580113513,136,0.3849678005396075,0.00044829204425997246,0.03994598039763481,-0.02090490287892586,-0.029341207429883883,0.0002291711937291921,0.24416183984465653,0.015375057657280014
CDNS,0.0011607858544920022,0.01818718047734757,0.0016676646667964,0.5637450199203188,-21.724892857395663,123,1.2610805907605707,0.0006499135286618795,0.057278709954073706,-0.028963163032740484,-0.040259587128613834,0.00047979130312053104,0.2849565511464385,0.05401529235207762
CDW,0.0015628403462481027,0.01644006631108324,0.00218703418161155,0.5717131474103586,-21.506719940726448,65,1.046923686429677,0.001138724439166855,0.08782158781361703,-0.023373327310848964,-0.03632348275655027,0.00041852975393485764,0.17293882958784804,0.08796720738014456
CE,0.0004129218160813638,0.016043648443435584,0.00057889920577155,0.5258964143426295,-28.53272100084,277,1.1079497834646166,-3.5916178039358145e-05,0.018317167573812444,-0.025057399797142364,-0.03814687488296587,0.0004359868294225533,0.6233593027834454,0.0006390109757241799
CERN,8.720242991875589e-05,0.014936889964014214,0.0005733279509918001,0.5219123505976095,-39.019994090517606,1,1.2615787543216306,-0.00042387170535871467,-0.0021319825750597495,-0.02585332849808418,-0.03658385141728197,0.0004799338073820384,2.558537439896281,-0.033852908212284115
CF,0.0004324526680365118,0.02152241770038008,0.0015978902746265,0.5258964143426295,-30.413847010501392,70,1.209369636837461,-5.747119859509091e-05,0.014561795675183746,-0.03257557476910818,-0.0449503391935409,0.0004649989098652383,1.0711333237294878,0.00148952923491493
CFG,3.3814417926189544e-05,0.01629285601967619,0.0009884728739488,0.5159362549800797,-41.63358855759702,1,1.085827616562728,-0.0004060617358963213,-0.005231323533363149,-0.027164821925374102,-0.0392171547904328,0.0004296585804221861,7.85041333129972,-0.029214495301360353
CHD,0.0008005723137294174,0.013930327651182345,0.00141581354067505,0.5677290836653387,-16.479815556438282,70,0.38061988590444046,0.0006463806087790432,0.0489238093853416,-0.019941432053366574,-0.033947880377082636,0.00022792743281889314,0.24239412872686858,0.02697354857135806
CHRW,-0.0001465670840531565,0.015786937489424443,0.0009517720427323999,0.545816733067729,-25.534040480265972,101,0.7881324426328563,-0.00046584489784235275,-0.01682496705131752,-0.024185785923701835,-0.039638816380087344,0.0003445001420471896,-1.7004322416935438,-0.03920951323791743
CHTR,0.0008043675380269318,0.017267508619351585,0.0002604128519203,0.5039840637450199,-32.63483650453609,333,0.8590275921115429,0.00045636961691897395,0.03968840752228027,-0.023977146576803138,-0.03570834707281664,0.00036478035061848844,0.3706848422187297,0.026085507242309878
CI,0.00018266812172594576,0.018042657090960756,0.0007179461814318,0.5199203187250996,-35.686497786186735,3,0.8716332712927146,-0.0001704364457685603,0.00352611604585669,-0.028759354998342097,-0.04323351181251529,0.00036838632091204,1.782125265350872,-0.01381217364529727
CINF,0.0007989761809931952,0.012181723339480687,0.0013842437740513,0.5637450199203188,-14.423945293570906,153,0.7313353675052764,0.000502707248700839,0.055815465759425295,-0.018741313951576927,-0.028040774845091206,0.00032825281711315667,0.18573067264055568,0.03801071568213081
CL,-0.00010549523767528342,0.011720931508691353,0.0004576334612116,0.5179282868525896,-25.31612765404443,4,0.5067474837059741,-0.0003107820904792728,-0.019157424182233172,-0.019963458024010415,-0.02901360957039089,0.00026400739045804005,-1.3022411102034108,-0.04376928501510059
CLX,0.00021068531708854464,0.013857729852608155,0.0010257650951897498,0.5338645418326693,-21.60611776984097,152,0.42803509672749396,3.728538769131752e-05,0.00661274963616631,-0.020662588001485994,-0.035826818690611203,0.0002414909893106207,0.9114858088908021,-0.013593752226594771
CMA,-0.00024497018319948895,0.01604620215035155,0.0011712191797619,0.5378486055776892,-42.47138267904198,8,1.0307744125190181,-0.0006625439095639355,-0.022685604907397534,-0.02874468824907226,-0.03876534004652181,0.0004139101058264683,-1.0510691549765874,-0.050871671213493654
CMCSA,0.0002945859690750399,0.01507753584052616,0.00022901235448475,0.5039840637450199,-28.843919613266465,314,0.889581792284302,-6.578966636814726e-05,0.011642376571614578,-0.020404910005776388,-0.03497610723081353,0.00037352066017124646,0.7717003214244822,-0.008787759046163524
CME,0.0007268553075758531,0.012331446927574825,0.00151238369005605,0.5657370517928287,-16.885639116729678,133,0.5472499883933424,0.0005051606146043278,0.04928924335465385,-0.020369813597273564,-0.02791022001675688,0.0002755935038770798,0.20920887794676446,0.02685121183286998
CMG,0.0023473587124107752,0.022980967681686473,0.0016682646369714001,0.5617529880478087,-26.911331200791732,109,0.76955225304471,0.002035607859815658,0.09696332740326234,-0.026589081979321118,-0.044516167585279924,0.0003391851081850328,0.22498686408449492,0.08868922810890663
CMI,0.00013469025575648655,0.015048483647106543,0.0006555405490372001,0.5219123505976095,-34.81039072011921,3,1.0733759814363697,-0.0003001416559739672,0.0010394825867970556,-0.02445388697839845,-0.036095203190507255,0.0004260966758451716,1.681315836883227,-0.024205936846570554
CMS,0.0006310498481461728,0.010008938642990675,0.0007114249221964999,0.5358565737051793,-10.480067307414732,78,0.17272897928110784,0.0005610761636488301,0.05115449773059727,-0.016577002297522733,-0.023116251001900845,0.0001684583298210203,0.1587495077503721,0.017973854266282514
CNC,0.000602670793158389,0.019886329151448924,0.00096331522926995,0.5338645418326693,-41.81645135928685,58,1.0717405366174857,0.00016850141124919457,0.024319378927484616,-0.03194294382365804,-0.044610179994082386,0.0004256288418356843,0.6561892356642445,0.011526792006877274
CNP,1.6364201345242418e-05,0.01185650124871556,0.0010300420155867,0.5258964143426295,-22.324841764472115,127,0.38046261674786663,-0.00013776379279997872,-0.008660515910079335,-0.02109003220929432,-0.028989317353835663,0.00022788244453237987,8.590496957046037,-0.0305794554093473
COF,0.00018062865035487396,0.01518980693744678,0.0002846987137208,0.5139442231075697,-33.04323205722749,4,1.1530002995557918,-0.00028645961429095803,0.00405410230431842,-0.02383944098829102,-0.036748785235994404,0.0004488739432701425,1.2773734086126411,-0.020933728446157887
COO,0.0008584923956788129,0.01470707806974966,0.0023675123807977002,0.5737051792828686,-17.66083905334993,94,0.9055034600646511,0.0004916667843105061,0.05027815675719607,-0.022440284958998816,-0.03406419332989248,0.00037807519945584845,0.2519511488260577,0.03773685303860384
COP,0.0004864778160618139,0.0181538908290089,0.00022843189292505,0.5079681274900398,-36.88822311409514,53,1.064971781792893,5.505050277658264e-05,0.020239749179666876,-0.030828138936239168,-0.03984061927798724,0.0004236925773575059,0.6774486756651976,0.005374920892104952
COST,0.0009625352975469486,0.012248533474070239,0.0021420933305434497,0.5776892430278885,-22.202202911459924,140,0.8087554323306592,0.0006349029703430839,0.0688643812163282,-0.018432089044954587,-0.029432894936330483,0.000350399537640691,0.15586604735199486,0.05709714022357134
CPB,0.00023807493192576124,0.0175642766753799,0.0010223211630922499,0.5278884462151394,-32.36897734685604,419,0.3023343255871657,0.00011559723999820249,0.0067766703450409934,-0.02364234971530757,-0.04009199460937488,0.00020553312935765803,1.2958265392909782,-0.009018670455244042
CPRT,0.0015989212358442904,0.016258560702805427,0.00207762376550055,0.5717131474103586,-32.37020212098314,153,0.9680869202529472,0.0012067426390291066,0.09102119454776327,-0.022181054388337375,-0.03646215902119729,0.0003959777729755473,0.16532446389532568,0.08867988731225405
CRL,0.0007883343990151958,0.01708383680712001,0.0024345183183328003,0.5617529880478087,-23.61728269456671,178,1.2475530981771343,0.0002829421524515233,0.03917660813106332,-0.029296150138519425,-0.04022069934937278,0.00047592163963782315,0.37022040445894927,0.030365577690912776
CRM,0.0010631018915230764,0.01897574156007205,0.0018597159902442,0.5537848605577689,-24.783392334367406,92,1.4148390966169189,0.0004899409490268116,0.049750586531063234,-0.03260133149548721,-0.04309549842030081,0.0005237753357561555,0.3387057916327952,0.046787293650459465
CSCO,0.0005486435526682286,0.016057186258345794,0.0014745551554061999,0.5438247011952191,-25.030144651613472,91,1.2957578794028335,2.3723221316530982e-05,0.026754122840004124,-0.028492033024651024,-0.039821962745823655,0.0004897110599942174,0.4699467063474705,0.013281539684616036
CSX,0.0006186048437995895,0.015472408987165015,0.00026824964106734995,0.5079681274900398,-22.172191585909886,147,1.1176280014257571,0.00016584613774663743,0.0322869712897567,-0.02244694528731847,-0.03512047957151159,0.0004387553725498857,0.3869925078434434,0.01873288277099234
CTAS,0.0011759482871900278,0.014173148642506456,0.0016445515906724,0.5617529880478087,-27.902029263876127,158,1.0099071090547187,0.0007668280474090042,0.0745706331599935,-0.019748589276398904,-0.034138157382470086,0.0004079408220364142,0.17082225862379405,0.07333149292609158
CTLT,0.000765769442435483,0.019139205018036107,0.0015362031924869,0.5418326693227091,-37.03312821922909,339,1.071727760802078,0.0003316052360960178,0.03379042247462297,-0.027443115969870546,-0.04418713445033368,0.0004256251871963607,0.47835438243317013,0.02216924289517425
CTRA,-0.0008259821486328046,0.019064737863925735,0.0006667081727856001,0.5179282868525896,-46.05082559963037,3,0.7591157988726791,-0.001133505122648751,-0.049569512805555396,-0.0335811806833731,-0.045182770899658636,0.0003361996646263417,-0.440038843965118,-0.06913374201523197
CTSH,-0.00015878277570031068,0.014672436228718227,0.00023348868216305,0.5059760956175299,-32.94824962824319,14,0.9143149324215397,-0.0005291779744605198,-0.01893553261483153,-0.022825100510486977,-0.03855188579287945,0.00038059580204335915,-1.355816989193633,-0.04735858706336089
CTXS,0.0004988717177970501,0.010340422036097443,0.0007562234173686499,0.5398406374501992,-20.276173151118172,28,0.6966182631244315,0.00021666692065281518,0.03673197258520985,-0.015260260002071925,-0.024119150327801226,0.0003183216705818026,0.2143323104319742,0.011040852866737796
CVS,0.00017114114935122521,0.017331116975149174,0.00105078104336605,0.5219123505976095,-37.66590603829649,3,0.8743282975172224,-0.0001830551915997711,0.0030057803186201034,-0.029007229466738137,-0.04042704018851024,0.00036915725791323174,1.755087053843918,-0.01530266526209106
CVX,-2.1939964861775744e-05,0.013537687455216704,0.0007671089481874,0.5159362549800797,-24.408687687093888,2,0.8913287702842527,-0.00038302331297657784,-0.010414451092610036,-0.022390270951949648,-0.03245080697509304,0.00037402039927143864,-8.353203060704383,-0.04001613986894656
CZR,0.001631710993189599,0.027221803823090453,0.0016025771578905,0.5298804780876494,-35.07537841796867,141,1.5451668299920192,0.001005753399347404,0.05556808005716681,-0.040679100704782055,-0.06084519843934529,0.0005610567807479071,0.45414084140862154,0.052069794491228276
D,0.00011598176751507813,0.010374997002402516,0.0004012167800043,0.5179282868525896,-20.85362386965979,344,0.20184087387826632,3.4214656482479714e-05,-0.00029550384755108494,-0.01774785596088443,-0.024804398009685112,0.00017678605461851908,0.9280817589356659,-0.02283446305551102
DAL,0.00019076744506640793,0.01614126968333016,0.0009072344281063,0.5278884462151394,-24.872341791853337,217,1.0030910666866606,-0.00021559156958512066,0.0044432580228095245,-0.027331484643540703,-0.03825801881005662,0.00040599103052216425,1.3657497320850351,-0.016379191616410445
DD,-0.000738104969455648,0.019662781377104557,-0.00028493500760035,0.48406374501992033,-43.450222241647275,6,1.2300470329751432,-0.0012364053899208147,-0.043592641959663954,-0.02963592731331993,-0.0409174605636427,0.0004709138689205067,-0.5238075713931929,-0.07131852349409734
DE,0.00034901888326525725,0.018159249320225505,0.00072424697896875,0.5239043824701195,-23.867284753338712,431,1.3032666627895502,-0.00017894330731497141,0.012664139368442923,-0.02916791765996771,-0.04395414286054184,0.0004918590164386155,0.9448151709989038,-0.004098809799736842
DFS,0.0003076609310529741,0.01499229715065223,0.00081514147587175,0.5378486055776892,-32.246953871952655,312,1.2105840228967517,-0.00018275489163212033,0.012580681273192985,-0.023603909538073068,-0.03670150009626191,0.0004653462961497668,0.7305736645994662,-0.009800721693633508
DG,0.001121413222677656,0.01507149142718389,0.00085768960774215,0.545816733067729,-18.31212640662884,139,0.7580329478324837,0.0008143289189841976,0.06650739301235359,-0.01871235821272528,-0.035009919196281894,0.00033588990514197225,0.20255678214431974,0.05320583909186744
DGX,0.00024579262460688997,0.013589677403529229,0.0008006217973547,0.5179282868525896,-30.646141854458264,83,0.7100157051272694,-4.1839567428924435e-05,0.009326564700230142,-0.020666709247688684,-0.03395201251566385,0.00032215413190161567,0.7513623821193212,-0.013124193627220324
DHI,0.00023688405623673744,0.018589797771704244,0.00020698377176790001,0.50199203187251,-37.65840788660317,439,0.7817806228889195,-7.982059216587428e-05,0.0063387691806136084,-0.02872113321583317,-0.03992692405768403,0.00034268314567774036,1.4588596070285684,-0.009790219458472455
DHR,0.0010956463542323334,0.01309046086428535,0.0014379712631259,0.5637450199203188,-13.410628371944766,152,0.9680825801339814,0.0007034695156288663,0.07460384667198117,-0.019865464890377577,-0.028005578632404,0.0003959765314446598,0.156400981920348,0.07343151045863779
DIS,0.0006051917139729692,0.013663071282176916,0.00073894514358135,0.5338645418326693,-15.601348035071494,133,0.8396659972128134,0.0002650373066659248,0.0355808796488906,-0.018529184019102442,-0.028510925312104064,0.0003592417885912333,0.30846343819933,0.01779485288093927
DISCA,0.0007212583632787089,0.016317479369927095,0.00043318890641055,0.5179282868525896,-31.73504334103371,152,1.1273031111038407,0.00026458020448013724,0.03690586827650333,-0.023305161430596313,-0.03717925166835522,0.00044152302652430487,0.36916054848588015,0.02539461300625792
DISCK,0.0003621913633618042,0.017671894089449237,0.0005162804718603,0.5219123505976095,-33.70869299955237,5,1.1870285024319844,-0.00011868195774635535,0.01375878234010868,-0.032433687237601476,-0.04113833683412283,0.00045860802319959,0.8622398883563351,-0.0031103438436246604
DISH,-0.00041727010626409097,0.02340905082659972,-0.0001401502950161,0.49203187250996017,-51.53597460774613,5,1.1706797781658622,-0.0008915204479596881,-0.02291069933951751,-0.03743061642073926,-0.055593847932772285,0.0004539313204853755,-1.3132588517029045,-0.03972862419035716
DLR,0.00021957535121882254,0.013955228721364524,0.00117092372680355,0.5438247011952191,-18.07723304024905,202,0.5386113898521789,1.3802132804733235e-06,0.007203589004406803,-0.021746824220772135,-0.03526692011117975,0.00027312235343213744,0.8869320148394827,-0.013541721735655193
DLTR,-7.521908476715945e-05,0.020200107923986077,0.00093562207992755,0.5258964143426295,-31.66308278558715,430,0.7121478446892006,-0.0003637150210434123,-0.009617112173153378,-0.022588516023592752,-0.05097081546092882,0.00032276405000372904,-5.424745081700817,-0.024974408131705463
DOV,0.0007760937267927369,0.01425446368613571,0.0010945029903575501,0.5398406374501992,-25.548345652551273,146,1.001997951699944,0.0003701775404582526,0.04609406023350982,-0.022861702419746974,-0.030641221977197798,0.00040567833494163386,0.2618108199625035,0.03471535508340375
DPZ,0.0010607833597584106,0.017870169857686947,0.0012768781981588998,0.5358565737051793,-26.015236966186762,43,0.7502264429687435,0.0007568615242890788,0.05269875710250728,-0.02578460791922427,-0.038835973231634284,0.00033365678273495757,0.3010444760514647,0.039564674982232394
DRE,0.0005726536299755859,0.0115033920821101,0.00070272358638575,0.5258964143426295,-14.9370516530007,120,0.5856618540969906,0.0003353980289104217,0.03943236983406034,-0.01890684009376174,-0.02775705169662494,0.0002865815708155225,0.23107865290296845,0.015483436442183335
DRI,0.0003638865585421919,0.015427159339061065,0.00026755798680785,0.5059760956175299,-18.98977943584761,135,0.6682538718194001,9.317236926467362e-05,0.015870643072613416,-0.019287128840472834,-0.03293963756288681,0.0003102077759656849,0.6540424197756779,-0.0028584514114500486
DTE,0.000406451600786905,0.009732342661247761,0.0008069034017873,0.547808764940239,-12.395933400029445,139,0.17231689299452868,0.00033664485524747656,0.02953081202983851,-0.01627360374573533,-0.02257530255661549,0.0001683404487543655,0.23303757075274087,0.00010884697454368408
DUK,0.00022707737274908223,0.009448284645032112,0.00078100719383295,0.5378486055776892,-13.077013757369437,168,0.14958582728310799,0.00016647913655764646,0.011433795420025263,-0.015281757031140805,-0.022554373209226937,0.00016183801865773243,0.3931262796147988,-0.01447698955610109
DVA,0.00026077351522282686,0.01970953472370191,0.0007550428698399,0.5199203187250996,-45.74534695584915,0,0.966386627154251,-0.00013071628129181478,0.007190727643345828,-0.02979874684122763,-0.045425910611249745,0.00039549138852008794,1.489667225956108,-0.008259011105827906
DVN,-0.000634899125246147,0.025821481409011544,0.0,0.4960159362549801,-56.588469695028024,115,1.4508767354750398,-0.0012226591603902263,-0.029198431040855895,-0.04311300708473702,-0.05570121420489341,0.0005340842333018128,-1.0501650981129227,-0.04662857233231452
DXC,-0.0011754947976906126,0.026746576030125178,0.00054384103249445,0.5119521912350598,-72.68105346125397,125,1.3805742073430851,-0.001734774800454804,-0.048400304221376374,-0.035219274672733204,-0.06593407087195474,0.0005139735495090622,-0.6085771972285264,-0.0668861670862439
DXCM,0.0031210108340078797,0.031616522500828984,0.0020243739697739004,0.5378486055776892,-27.759938197108724,87,1.0503743467310636,0.0026954970409653898,0.09494919040769109,-0.03801470650106211,-0.05845948908975544,0.00041951684700307747,0.3202822893638509,0.090506162912819
EA,0.00019980696272749995,0.02173916194291674,-0.000182562177077,0.49203187250996017,-49.82877533381217,37,1.1264889967219602,-0.0002565413927969509,0.0037149244249590164,-0.03135866149325918,-0.04860041704870489,0.0004412901416289794,2.3652387060449303,-0.010804427112825754
EBAY,4.471668324899823e-05,0.017298791257377388,0.00072909327834855,0.5199203187250996,-43.40766363536245,10,0.996655264277867,-0.00035903514406711946,-0.004296886105664812,-0.02459714465336573,-0.04208263292067534,0.0004041500101401811,6.692092463566611,-0.02480946672739151
ECL,0.000779916831148714,0.010987024660061353,0.00112454320432495,0.5358565737051793,-14.075650086286394,92,0.7835920900777968,0.0004624783450653649,0.06014997076537049,-0.018015270851818633,-0.026327994264592428,0.00034320133250265904,0.15477895342122508,0.0446366412430567
ED,0.00020789285613373738,0.0099949315148591,0.00114686120319215,0.5517928286852589,-13.873808764240191,231,0.16695521453875536,0.00014025816300961268,0.008889029099802772,-0.01579478702934789,-0.02266090689926855,0.0001668066913933205,0.48052952777972735,-0.01565177751128141
EFX,0.0004288114399763084,0.014849598270268834,0.000943240900611,0.5517928286852589,-34.810950607323164,197,0.8203173543451461,9.649529951428776e-05,0.020860080878341597,-0.022415979556605195,-0.03433561415939453,0.000353706931611408,0.5142366742840495,0.001853216146999071
EIX,0.0005299129494060923,0.018859312131171195,0.00037128808871285,0.5159362549800797,-33.10178903567114,177,0.39190386579972325,0.00037115002744075577,0.021785806794054997,-0.02242419234997856,-0.044477793335141826,0.00023115531889394085,0.6711926071245616,0.006451379163295944
EL,0.001096971343049427,0.016642235997775704,0.00199877678450365,0.5677290836653387,-22.508384464711906,171,0.9477507022450621,0.0007130310864865586,0.05876155849084888,-0.025860005234667565,-0.0374234993958975,0.00039016041105750375,0.25248063293589806,0.04924072418411308
EMN,-0.0002082997329802061,0.016563190047202594,0.00016665476918305,0.5099601593625498,-44.469504447267575,18,1.2116535112495115,-0.0006991488126722085,-0.019763545011252937,-0.028435918914202267,-0.03813388614423373,0.00046565223311467957,-1.3170408843770358,-0.05039783997774605
EMR,0.00025581745811716853,0.014573804632816422,0.00105415411893635,0.5298804780876494,-29.33010182016237,78,1.1714113410772975,-0.0002187292446903149,0.009384635139240122,-0.026222049485335228,-0.03267025696880428,0.00045414059077447184,0.8302630439640312,-0.015444470637813776
ENPH,0.00579225193203867,0.04951432318851305,0.0042283951720073,0.5418326693227091,-48.46396836265706,145,0.9928512116101998,0.00539004115233533,0.11457703443490047,-0.06369293149309678,-0.08917717477306955,0.0004030618259402213,0.42326684501680845,0.1108968860972809
EOG,-0.0003164970220559403,0.020677402014996103,0.00040698198702025,0.5079681274900398,-51.310918421109854,73,1.1459112799845883,-0.000780713476650353,-0.02106379905888005,-0.03736475964657879,-0.0460639364669733,0.00044684606412005696,-1.3508972416624991,-0.04080867032950741
EPAM,0.0015197488774141685,0.01901725338019184,0.0024204449739587,0.5677290836653387,-26.194445292154768,104,1.3611631101679815,0.0009683324421597894,0.07365423546522781,-0.03243295333891494,-0.0441290035190769,0.000508420826901048,0.23797084603988689,0.07712949154661941
EQIX,0.0006358560120690002,0.014401819038382852,0.0016118938418191,0.549800796812749,-26.010480143660054,300,0.5547841685972684,0.0004111091714455301,0.03588493867642795,-0.021718720246660186,-0.03314336857056694,0.00027774872531427145,0.32619396164775016,0.016419827124031932
EQR,0.0005374592372180606,0.010457148187154378,0.00133758086532195,0.5517928286852589,-13.439852460130108,101,0.4158902101148748,0.00036897928400331513,0.04001201959482805,-0.018288949556162316,-0.02482164565775191,0.00023801683296297466,0.20346091505305972,0.011876876465081027
ES,0.0006444676514683983,0.010075661089325057,0.0011191721785971,0.5617529880478087,-18.119871175835122,188,0.20529128206741742,0.0005613027566069395,0.052147449955164765,-0.016136118370272286,-0.023523795076361122,0.00017777307556771872,0.1575237269948793,0.019313265393833882
ESS,0.0005124334391525782,0.011206503293762823,0.0009652238788282,0.547808764940239,-10.949261193856652,92,0.41347042561249897,0.00034493375710035286,0.03510335113397102,-0.018400278826232082,-0.026322799967242287,0.00023732463138407072,0.2450771290039165,0.009044581455202292
ETN,0.0004647940430043486,0.014124953904077756,0.0008695687248959001,0.5298804780876494,-26.711863717116724,276,1.106256758409215,1.664190485038935e-05,0.024477702816213472,-0.024005946364359994,-0.0329975278290249,0.00043550252405762417,0.4292531838461079,0.006219454146486304
ETR,0.0007934318096669854,0.01025702089443788,0.0007523547580920501,0.5239043824701195,-11.837440946676159,78,0.17591117679527862,0.0007221689953097226,0.06574854410066257,-0.016432563322790784,-0.02144161762193917,0.0001693686266435392,0.13259674788321368,0.03046494900641148
ETSY,0.0020868015795245044,0.03470804358932462,0.0011563355988185,0.5159362549800797,-44.331455008534384,48,1.6403585042046671,0.0014222811909164737,0.05669446494189954,-0.046506793506795055,-0.06587960866861534,0.0005882872333455705,0.577270163880625,0.05315871178350043
EVRG,0.0004543986801390868,0.009994270375500642,0.0013172177001057,0.549800796812749,-10.02805247000974,132,0.15627255879803248,0.0003910916035243988,0.03355433148111816,-0.01434907831669493,-0.02451144260048497,0.00016375081961492223,0.2198189490956176,0.0038891173000931037
EW,0.0016309633407857328,0.017972370953952783,0.0022059990240216,0.5577689243027888,-20.034463741422638,91,1.1544628214744153,0.0011632825985618469,0.08412444443817738,-0.02565381702541053,-0.039726614523078366,0.00044929231109597944,0.19804621577262077,0.08523954981729469
EXC,0.00033294158771944896,0.010170244414241575,0.0014928490778968,0.5617529880478087,-13.994112250381786,66,0.2681251012278435,0.00022432228528843393,0.021031349883028412,-0.01779026633790656,-0.02345110013391997,0.00019574726657055748,0.31066672131259804,-0.006005378779000226
EXPD,0.00046750056462601075,0.014380659176800327,0.0009961954539392,0.5398406374501992,-19.120848907284284,201,1.0180892121759053,5.5065699211758184e-05,0.024230665736139217,-0.02474556269668677,-0.032667439620296015,0.00041028138777426384,0.44235959057018287,0.005819175274654285
EXPE,1.030885995333087e-07,0.020602505056265152,0.00069083467237855,0.5199203187250996,-32.355473535215694,247,0.7824866583169168,-0.000316887579557773,-0.005773304271652884,-0.02337544061743631,-0.04430215116251643,0.00034288511359576856,4117.460286734072,-0.020946527261923777
EXR,0.0004825860543674573,0.011462126849710477,0.00055086688790535,0.5159362549800797,-17.18749700818647,185,0.3069283393618126,0.0003582472962089656,0.031716490323872214,-0.01878082879379008,-0.026054131811364407,0.00020684728918684734,0.27224233010847926,0.006023861425559876
